"","X","user","review"
"22",21,"Sufian Abas","Gua tak pernah tertipu dengan Nabokov. Sastera konon. Pui."
"23",22,"Dave Yan","It took me about two weeks to finish reading Lolita. To my disappointment, due to the exclamation of the best work by Nabokov, I felt it difficult to comprehend the flow but read it up anyway. Compared with his Laughter in the Dark, this one is in a totally level of reading difficulty for a English as a second language reader. Guess I have learned quite a lot of vocabulary for sure. "
"24",23,"Morten","Jeg er ikke til ord-gejl, så jeg fandt den noget kedelig! Halvvejs inde, og det må være nok. Gider ikke læse resten. Humbert prøver at skrive/snakke sig fra det forkastelige han gør, og det er da en interessant nok historie, men fortabelsen i ligegyldige detaljer var dråben for mig."
"25",24,"Cherie Medford","It's a classic, so I read it to see what all the fuss was about. Definitely controversial, especially for the time period, but not much else can be said for it, at least not by me. In three hundred twenty some odd pages, nothing happens. The beginning of the book, where he talks about life before meeting Lolita, was more interesting than the middle or end. I also got really tired of translating French words, phrases, and paragraphs. That may reflect more on me than the auhor, but in any case, I'm glad I finally finished it."
"26",25,"nooshisooshi","first 1/3 good. rest repeats. whine me a river. yah yah, this was the first of its kind back in the day."
"27",26,"Virginia Lacefield","Bleah - overrated."
"33",32,"Camila Shimada","Después de mucho pensarlo...creo que lo calificaré con 2 estrellas. A pesar de que el argumento me llamaba mucho la atención, y a ratos quedaba muy pegada, en general no conseguí engancharme con todo y quizás eso se debió a la forma de narrar del protagonista, demasiado difusa y retorcida a ratos (no retorcida de enferma xD sino que daba muchas vueltas, y comentaba mucho y eso me hacía perder el hilo de lo que estaba leyendo)Confieso que lo leí de morbosa nomás; la historia de un Hombre treintón que por un trauma de su niñez se siente atraído por las púberes y termina enamorándose de Lolita, la hija de la loca que le arrienda un cuarto. Es bastante sutil para narrar, porque perfectamente lo podría haber hecho pornográfico y contar detalles pero no lo hizo, y a mi opinión me gustó que siempre se viera el punto de vista del protagonista. Humbert explica todos sus actos, de forma que parece bastante lógica, pero aún así hay cosas que no dejan de ser...tenebrosas en el sentido que se metió igual con una cabra chica de 12 años y que le robó su niñez xD independiente de que ella fuera despierta. Sin embargo, dentro de todo el trastorno del loco, igual deja entrever su cariño y preocupación. En fin, no creo que lo lea de nuevo :/"
"34",33,"Firyal Maulia","Vulgar, detail, detailnya yang bikin menjijikan. yucks"
"39",38,"Matthew","I had imagined Lolita as a twisted love story, but it really is more of a tale of addiction and more specifically obsession. Humbert Humbert's journals are very personal, which makes for shocking and vile literature, but I feel that Nabokov didn't dive into Humbert's pschy deep enough for me. However, I would recommend the book just simply in order to experience Nabokov's brilliant play with words. "
"42",41,"Kendra Powers","slow at parts, but eloquently worded for a book about a pedophile and his nymphet"
"43",42,"Sean Costello","Lolita is a strange mixture of great writing and appalling subject matter. I found the writing style of this book to be enjoyable, and very well done. However, from a content perspective, it is quite a horrific novel. Humbert Humbert (whom I shall refer to as HH) is a pedophile who proceeds to invade the life of a woman so that he can take advantage of her daughter Dolores. When Dolores' mother dies, HH essentially kidnaps her and brings her across the country, doing whatever he pleases to her along the way. Dolores manages to 'escape' from HH with Clare Quilty, a truly monstrous man who lives in a way reminiscent of the film Salò, or the 120 Days of Sodom. Ending with HH giving Dolores all the money he has left and killing Clare Quilty.As a character, HH is a tragic individual. An abnormal man who does unspeakable things to children, yet is repulsed by vulgar language? He does comes across as almost likable in some instances, and to be genuinely in love with Dolores towards the end. His character is where I find the story to be intentionally conflicting for the reader, Nabokov introduces HH's pedophilia right from the get go so it is always in the readers mind. No matter what HH does that can be seen as a positive in the story, you can never actually approve of him as a human being because of his disgusting acts. Towards the end of the story, HH seems to be trying to atone for his sins by keeping his perversions under control, providing the monetary means for Dolores and her husband to start their new life, and destroying Clare Quilty (a man far worse than HH). However the fiendish acts he commits through out this story outweigh any and all 'good' he does. Though try as he might, there is no redemption for the things he has done.The narration of this story was really quite interesting and for me the part I enjoyed the most. HH's self-awareness made for a different experience then most novels. He is a clearly sick individual, as you can tell by his bouts of madness evident by his writing throughout the story. Nabokov's use of 'unreliable narrator' also makes the read amusing, not being able to believe everything said with 100% confidence. I did, however, find this novel to be fairly repetitious. Some parts felt like I had read them 4 or 5 times previously and really seemed to be more filler than anything. Overall I thought that Lolita was an alright novel. With, unfortunately, nothing in particular that made it stand out to me as being one of the classics it is revered as, I thought it was just.. odd."
"44",43,"Avery","While extraordinarily well-written, let's be honest- this is probably the creepiest thing ever."
"45",44,"Sally","Ugh."
"47",46,"Tannaz Pirasteh","تنها کاری که بعد از خوندن این کتاب کردم این بود که تأسف خوردم چرا وقتم رو پای خوندنش گذاشتم -_- اصلاً خوشم نیومد تمام کتاب با یک ذهنیت پیش میری که توی مقدمه ی کتاب اومده و در انتها با چیز دیگه ای مواجه میشی که تقریباًَ به استهزا گرفتن خوانندست"
"48",47,"David Davy","Much like Ross and Rachael, Sam and Diane, or even Jerry and Elaine, comedic tension and entertainment value goes downhill after Humbert Humbert achieves his goals. If this is because I am not an astute or patient enough reader, so be it.Or maybe it was the fact that we both have the same name twice that hit a little too close to home."
"50",49,"aosena","مافيها ولا شي مميز ، الكاتب غير قادر حتى على الكتابة عن حالته النفسيّة ، ولا على الوصف الجمالي ولا شي ، كأني أقرأ مجرد أحداث ، كان ممكن تكون نفس دي القصة شي عظيم بس ماش الكاتب ما يعرف يكتب"
"51",50,"Artka Kazaktar","can't stand the writing style"
"55",54,"Carmelita","He's a total sicko!"
"57",56,"Emily Carpenter","I know I was only supposed to write a review for one book for Part One of my Senior Institute Homework. However this book was terrible, awful, and depressing. The writing was poignant and used language in an intruiging way. However although I'm all for free speach by the end of about the 3rd chapter I wanted to destroy the book. The main character almost gets into your mind, and is almost asking you to sympathize with his atrocities. Furthermore because of all the detail from the first character, it made me wonder if the author was writing from personal experience. I definitely do not want to read this book again. "
"58",57,"Butterscotch","Spooky. *Gulp*"
"59",58,"Jes","kinda just one of those books you read so that you know the reference"
"60",59,"Kathy Nealen","Just skimmed the last half of the book because I found it so meaningless and boring. Who would think someone so bad and perverted could be so boring"
"61",60,"Kaethe","As a college freshman I loved this. But the older I get, the more repulsive it becomes to me."
"64",63,"Kelsi","A difficult read, hard to follow what was actually going on. Seeing everything through the eyes of a pedophile was also rather disturbing. It was unsettling knowing that people like this actually exist. Felt especially horrified when Humbert actually drugged 'Lolita' and essentially raped her. Not sure what one could learn from this book... except that pedophilia and kidnapping is wrong... "
"72",71,"Johanna","Disturbing--I couldn't bring myself to continue after reading half way."
"73",72,"Charity","So the book is eloquently written. Some sentences are beautifully lyrical - and for that I give it two stars. HOWEVER, the actually story is really, really icky and I give that zero stars. I knew what the story was about before getting into the book, but I would have never imagined how much I would cringe and think ""ew"" while I was reading it. Yep - ew. Ew ew ew! Just ew."
"77",76,"Nasrin","بعد از آن همه حرف و حديث و ذوق از چاپ كتاب أصلا ذائقه ام را تحريك نكردترجمه را دوست نداشتمناگهان وسط يك متن روان واژه نامأنوسي بود كه هنوز هم نميدانم اثر خلاقيت مترجم است يا سبك ناباكوف در اين كتاب و در ضمن مدام بايد سري به انتهاي كتاب ميزدي و از انبوه إرجاعات به تك بيت هاي شاعران چيزي سر در مي آوردي كه براي من فارسي زبان چندان جاذبه اي نداشتهمه اينها اما مهم نبودمهم اندوه خفه كننده اي بود كه در هر صفحه كتاب راحتم نميگذاشت"
"78",77,"Olga","For most this book gets a 5/5, and I think the writing is exceptional, I do, but it still just sits strangely within me. I still think about it, though I read it years ago, and that too says something. So I want to give it a higher rating, but just can't, though I think Nabokov is incredible, this is where it stands with me. "
"80",79,"Filomena","Finally finished! Two and a half star. Vážně nevím, co víc říct. Příběh byl pěkný, poutavý, sem tam zajímavé přirovnání, ale. Děsně rozvlekle napsané se spoustou popisů, které děj rozvolňovaly až se stával nudným či nepřehledným. Kdyby neměla knížka 319 stran, ale jen půlku, dostala by hvězdiček daleko víc. Je mi líto, ale tahle klasika mě prostě moc neuchvátila."
"81",80,"Mohar","A very controversial subject indeed. Tried empathizing with the author by somehow can't relate to such a relationship. The language is simply great."
"82",81,"Tim Cronin","The problem with Lolita is that no matter how beautiful the prose, and it is, is that not everybody desires to sit through 300+ pages detailing Humbert's yearning to, among other things, have sex with a 12 yr old. It may be great writing, but that doesn't mean it's a pleasure to read, so it defeated the point for me. Honestly, I couldn't wait until it was over so I could move on to something else. But to each their own."
"83",82,"Tricia Long","Great writing, but I couldn't get past the terrible things happening in the novel. Wish I could have, it was so beautifully written and translated."
"84",83,"Ariel Bourque","If you like pretentious and experimental literature that makes you cringe and ends with an Author's overly defended note of braggadocio, then here. Take it away. From me. "
"85",84,"Arsen Zahray","The book is ok at best. The author's writing style is interesting, and he argues persuasively that it's not a really bad thing to have sex with teenagers/children. I concur. In my opinion, what he did wrong was rather having an abusive and controlling relationship with another person. Which is not rare. For some reason, this book is really famous. I honestly can't see, why."
"87",86,"Tessa","Half enjoyed. Why do people name their kids after this book?"
"90",89,"Cheylianie","I thought I would enjoy this book, I was wrong. I know it's a classic, but what can I say? It didn't capture me. Maybe I'll go back to it later in my life."
"95",94,"Redgeorgiadawg","I hate to say that I read this book. I'm glad I read it before I was the mother of two small children. I can't imagine they feelings it would evoke at this stage of my life. I wanted to heave it across the room at times. It was ok. The writing style very specific to this author. Great discussion if you can stomach the subject matter. "
"96",95,"Lori","I did a google search ""why is Lolita considered a classic?"" Read a few blurbs, but not sure I agree. Some reviewers said if you read it twice, you're more likely to ""get it"" and because the second time you're less shocked by the pedophilia. Well written but...eh..."
"97",96,"Eva Hendrix-shovlin","Dakr, disgusting, and disturbing. A well written nightmare"
"99",98,"Mohamed Fayçel Ben Ismail","لا أفهم هل أن سر شهرة هذه الرواية بسبب توقيت صدورها و الجرأة الزائدة في معالجة ضاهرة ليس من السهل التكلم فيها في أواسط القرن العشرين أم أن القراء وجدو فيها ما لم أجده !!! قررت الإطلاع عليها بعد مطالعة "" أن تقرأ لوليتا في طهران "" لآذر نفيسي و كان الأجدر طبعا أن أبدأ بـ "" لوليتا "" .. طبعا أدبيا و لغويا الرواية جدية بكاتبع شهير كنابوكوف أما الموضوع و التفاصيل فبعيدة كل البعد على أن تثير إعجابي .. "
"100",99,"Caitlin Trepp","This book was really hard to read due to the wordiness and subject matter. I followed along as I read with Sparkpeople but I didn't feel the connection. I don't feel how this book is really elevated to the level of classic literature."
"102",101,"Andrew M","Pretty and revulsive lyricism, undue hype. "
"104",103,"John C.","The first half is disturbing, funny, and compelling. The second half is not. I don't like it when people have the gall to refer to bona fide classics such as this as ""boring,"" but to be honest, that's all most of this book was for me. Very easy to put down. Hard to pick up again. "
"105",104,"Kat","This is an excellent book which I can't stand, because it does far too good a job of getting into the mind of a pedophile. I can't read it without feeling disgusting; my body shivers with the chills of his descriptions of little girls. I don't have any sympathy for Humbert Humbert, and I'm not sure that you can. I know many people respect and critique Lolita, but it simply is too creepy to read. "
"110",109,"Jacqueline","""Лолита"" - ами, сложна работа. Роман, който ми бе изключително трудно да харесам... и същевременно да не харесам. Това е първият ми сблъсък с Набоков, от чийто талант съм впечатлена- дарбата на този човек да пише толкова изящно бе единственият ми стимул да не захвърля книгата още в самото ѝ начало. Често почти забравях отвращението си от Х.Х. заради очарователните му (на моменти почти поетични) монолози. Например един тенис мач- нещо толкова обикновено и нормално, Набоков шлифова по неузнаваем начин, разигравайки го през погледа- или по-скоро през сърцето- на Х.Х.:Преди сервиса, преди да се задействува, Лолита сякаш си поемаше дъх, престояваше два-три такта отвъд бялата черта и при това понякога тупваше веднъж или дваж топката или с връхчето на бялата си обувчица чукваше веднъж-дваж по земята, винаги се държеше волно, винаги си оставаше спокойно весела — тя, която рядко би ваше весела в тягостната за нея домашна обстановка! Според мен играта й на тенис представляваше най-високата точка, до която едно младо същество може да издигне сценичното изкуство, макар че за нея вероятно това представляваше само геометрична същност на основната й житейска действителност.Изящната яснота на движенията й намираше слухово допълнение в чистия, стегнат звън на всеки неин удар. Щом попаднеше в аурата на нейната власт, топката ставаше по-бяла, пъргавината й качествено по-скъпоценна. Прецизният инструмент, който тя употребяваше, изглеждаше в мига на гальовния допир невероятно точен и спокоен. Нещо повече: стилът й беше съвсем вярна имитация на най-първокласен тенис, лишен обаче в ръцете й от каквито и да било практически резултати. Както ми каза Електра Голд, сестрата на Едуза, изумителната млада треньорка, когато веднъж седях на коравата пейка, започнала да пулсира под мен, и гледах как Долорес Хейз без усилие разтяга по целия корт миловидната Линда Хол (която впрочем я победи): „Вашата Доли има монтиран магнит за топката точно в средата на ракетата, но ей богу, защо е толкова учтива?“ Ах, Електра, защо не — при такава грация! Помня, когато присъствувах при играта им, почувствувах как поглъщането на тази красота буквално ме облива с едва поносими тръпки. Моята Лолита имаше навика леко да повдига полусвит в коляното ляв крак при размаха, и пружинирането в началото на цикъла сервиси, когато се развиваше и за миг се изопваше в лъчите на слънцето живата равновесна мрежа между четирите точки — поантата на този крак, едва обвитата в мъх подмишница, загорялата ръка и далеч назад отметнатият овал на ракетата, докато тя извръщаше блесналите зъбки на усмихнатата си уста нагоре към малката планета, увиснала толкова високо в зенита на силния и строен космос, създаден от нея с определена цел — да го нападне със звучен плясък на златния си камшик. Подаването й беше прямо, красиво, младо, с класически чиста траектория, но въпреки бързото й темпо не беше мъчно да й се върне, защото нямаше нищо измамно или умишлено в продължителния подскок на топката й. За да бъда напълно честна обаче- сюжетът ми се стори меко казано отвратителен. И да, това ми субективно мнение изобщо не ми попречи да осмисля художествената стойност на книгата/ да оценя посланията, които носи/ да взема предвид времето и обстановката, в което е писана/ и т.н., и т.н. С елегантната си, фина, чувствителна натура, Х.Х. не ми стана по-малко противен. Бях чела някъде, че ""A gentleman is simply a patient wolf."" В ""Лолита"" видях ужасната деградация на този ""patient wolf"" от gentle до mental. И не, за разлика от останалите вдъхновени, умилени, прекланящи се etc. читатели, не изпитвам и капчица състрадание към Х.Х. Твърде тънка ми се струва границата между изпепеляваното му от сбъркана любов сърце и умопомрачения му, болен мозък. Самият Набоков споделя следното в тази връзка:В една свободна страна, разбира се, никой истински писател не е задължен да тегли черта къде свършва чувството и почва чувствеността. Романът ми има доста препратки към физиологичните нагони на извратения човек — не мога да отрека това.(...) именно сцените, в които празният безделник би съзрял разпасана чувственост, всъщност представляват конструктивно необходим елемент за развитието на трагичното повествование в неотклонното му движение към онова, което единствено може да бъде наречено морален апотеоз.Образа на самата Лолита все още не мога да подложа на окончателна ""присъда"". Тя си е просто дете- и ми се струва, че не трябва да я виня, въпреки масата обвинения, които прочетох, че всъщност тя е тази, която е прелъстила ""бедния"" Х.Х. Трябва да се запозная с повече критика (и коментари от самия Набоков), за да си избистря още някои моменти около полюсното ѝ - ту плашещо зряло, ту стряскащо детинско поведение.В общи линии, не бих могла да обобщя мнението си за ""Лолита"" по-добре от казаното в самия предговор на романа: Отчаяната честност, която искри в изповедта му, ни най-малко не го освобождава от отговорност заради дяволската му изобретателност. Той е ненормален. Той не е джентълмен. Но колко магично пеещата му цигулка поражда у нас нежно състрадание към Лолита, кара ни да се увличаме от книгата въпреки отвращението си към автора! Приятни цитати от книгата, мъничко доказателство за нежния ""размах"" на Набоков:Всичко това е много интересно и допускам, че вече виждате как се разпенва устата ми пред припадък — обаче не, нищо не се разпенва, просто издухвам разноцветни мехурчета от щастливи мисли в съответната чашка.***Чувствах, че животът ми има нужда от някакъв потрес.***Явно бе от жените, чиито полирани думи могат да отразят дамски читателски кръжец или дамски кръжец за бридж, но душата не могат да отразят; жените, лишени напълно от чувство за хумор, всъщност напълно безразлични към тези десет-дванайсет теми за салонен разговор, които са им достъпни, но твърде придирчиви към правилата на разговора, през слънчевия целофан, на който ясно избиват стаени, потискани и немного апетитни неща.***oгледах я през мъглата на отказа си***и сетне без никакво предупреждение под сърцето ми набъбна синя морска вълна***„Ces matins gris si doux…“***Все пак този четвъртък бе запазил за мен капчица мед в жълъдовото си калпаче.***Докато наблюдавах това със самостоятелната яснота на бъдещия спомен (също както гледаш нещата с усилието да ги видиш такива, каквито ще си ги спомняш по-късно)...***И през цялото време усещах малкия си индивидуален пожар вдясно от мен: тържествуващото й око, пламналата й буза.***„Ах, прости ми, душице моя, моя ултравиолетова душице — казах аз и напразно се мъчех да уловя нейния лакът; а понеже исках да сменя разговора — да сменя прицела на съдбата, боже мой, боже мой (...)***Разбира се, ще се боря. По-добре да унищожа всичко, отколкото да се откажа от нея. Да, наистина доста стръмно стълбище.***Защо ми беше хрумнало, че ще бъдем щастливи в чужбина? Промяната на обстановката — традиционната заблуда, на която разчита обречената любов и неизлечимата охтика. ***Човеколюбието ни кара да му пожелаем във водите на Стикс да има малки русалки.***Талантът на художника не е вторичен полов белег, както твърдят някои вещери и шарлатани, а обратното: полът е само прислужник на изкуството.***Верленова есен звънтеше във въздуха, в кристалния въздух.***От нея бе останал само съвсем лек теменужен полъх, листопадното ехо (...) ехо в края на червено дере в далечна гора под белезникав свод, с кафяви листа, препречили потока, е един последен щурец в сухия буренак…***Често съм забелязвал, че обикновено приписваме на приятелите си такава устойчивост на качествата и на съдбата, каквато имат литературните герои в представите на читателя. (...) През каквато и еволюция да мине един или друг известен образ между епиграфа и края на книгата, съдбата му е установена в нашите мисли за него; точно по същия начин очакваме нашите приятели да следват една или друга логична и общоприета програма, която ние сме определили за тях. (...) Разпределили сме всичко това по графи и колкото по-рядко виждаме дадено лице, толкова по-приятно ни е да се убедим при всяко негово споменаване, че той послушно следва представите ни за него. Всяко отклонение от съдбините, които сме му предначертали, ни се струва не само неестествено, но дори и нечестно. ***нашия първи кръг на рая***тръгнах през примките на слънчевия огън ***Нещо като хегелиански синтез обединява тук двамината покойници. "
"113",112,"Jeanette","i really really really really wanted to love this book. i have been wanting to read it forever, and i had such high expectations- much too high. i skipped over a lot of the pages because i was bored. i wanted to hear more about their relationship- less about the places they traveled. i loved the ending though. "
"116",115,"Melissa Webb","I consider myself someone that can appreciate all of the classics, but I have to say, I don't ""get it."""
"117",116,"Lloyd","Finally made it through Nabokov's most famous work.I really can't say that I hated the book. There were some points where the polt was strong and intriguing and Nabokov's poetic prose style was very nice to read sometimes. On the other hand, though, our protagonist Humbert Humbert spends what seems like eternities doting on Lolita and describing ad nauseum the details of young ""nymphet"" and their relationship.One of the classics, but one you should probably only pick up if you have a stomach for gross overdescription and doting and can get by with only snatches of intense plot here and there.*-This was the Just For Fun Book Group's selection for August 2010, nominated by me.*-This is #4 on The Modern Library's 100 Best Novels."
"118",117,"Irene","I read the Indonesian translation. It was awful... Then I got bored trying to emphathize the main character personality. Yeah man, whatever. I had to put down the book many times and sighed... And then I found it more interesting and motivating to try to understand Lolita's personality. That's how I kept going and finished the book. More likable, since I met many pedophile victims in my work. Still, this book doesn't make me forgive pedophiles easily. Not even a tiny bit more. "
"121",120,"Brook","Way too disturbing for me. I kept reading it because it was a classic, but this is the type of bone chilling novel that is not a ""read again""."
"122",121,"Rachel Sill","Beautiful writing... but a quite disturbing take on morality. "
"125",124,"Miranda Gomez","I couldn't finish reading this book, I stopped at page 38. In my opinion I though the book was really boring and creepy. I did not enjoy this book, the narrator was getting on my nerves. I feel bad for not being able to finish the book and I want to but I just can't bring myself to do it. Sorry"
"126",125,"Ana Clara","I read this as fast as I could, I wanted to get it over with. As soon as I started reading I knew I had probably made a mistake, and this book wasn't for me. I kept reading because everyone talks about how great the writing is [it's good, but nothing much, in my opinion (I did read a translation, and who knows? maybe it was a bad one)]. I read because I wanted to know what happened to Dolores, and I just don't like DNF'ing books.I don't understand why people like this book. I get that it's not the SUBJECT that they like, but the writing, the way it's put together, and etc. I've read some reviews explaining, but I still don't get it. I saw none of what they talk about (again, maybe the translation. Maybe my head was too clouded with disgust: for what was hapening, for the way Humbert blames it on everyone but himself, for how he tries to portray himself as some hero just because he was so against actually having sex with the girl because she was just ""so pure"", for how he takes advantage of her vulnerabilities, for how he thinks he's better than the other older guys who look at her, for how he romanticizes this relationship that is everything but romantic, for how he keeps making her travel with him as to not get too involved with anyone else, for how he gives her money if she does certain things, etc. I could keep going for ages).It's weird, because I don't really feel like making a long review. Usually, when I don't like books, I have thousands of things to say, but with this one, I'd rather just not say it, or not say too much. I'm sure it's been said before, by people with more knowledge and control of the english language than me. Let's just say it made me very uncomfortable, it made me wonder all the time why was it even written, and why it was some people's favorite book. Leave it at that."
"127",126,"Kelsey","Yeah yeah, I know it's a classic...but I much preferred Nabokov's _Ada, or Ardor_. Maybe if I had read _Lolita_ for a class I'd feel differently. Next on the Nabokov list? _Pale Fire_."
"130",129,"lahvyndr","If you can cast aside the mental/emotional/social disturbance of the narrator, this is a beautiful tale of the American Road Trip, with great craftsmanship in language and meter.I've been learning that Nabokov's main plot arcs are not actually the foci of his books. It's a tough lesson to learn."
"132",131,"Kyrie","I read it. That's about all I can say."
"134",133,"Met3eb","بسبب قلة مخزوني اللغوي بدأت اقرأ قليلا في الرواياتوبالتحديد التي صنعت ضجات اعلاميه في حينهاوقرأت هذه الرواية قد يكون بسبب ماتطرحه من نفاق اجتماعي استشرى في مجتمعاتناولو كان لدينا باشكال ابسط عن مافي الروايةالرواية رغم انها مترجمة ولكن لغتها الادبية رائعة ولكن ما ان وصلت قبل منتصف الرواية حتى وضعتها جانباوعجزت عن اكمالها فنفسي كرهتها"
"136",135,"Athena Cartagena","An impressive book, but I don't think that I have a full appreciation for it. For me, reading it was not a walk in the park, and I was so glad when I was able to finally put it down. It's actually quite a sad book where everyone seems to be headed to self-destruction. Maybe I'll read it again in a few years to see if my opinion of it will change. "
"138",137,"Steph","Lolita follows Humbert Humbert who moves to America after a stint in a mental hospital and a failed marriage. He stays in a small town where he rents a room owned by Charlotte Haze who has a 12 year old daughter, Dolores aka Lolita. Humbert immediately becomes infatuated with the young girl and plots to have her all to himself.I've had this book for around five years now. I tried to read it when I was 15 but I found it quite hard to read, not for its content, but just the language and the way it's written. So coming back to it now, not much has really changed. I am in two minds about it, I found it incredibly hard to read yet I thought it was an interesting plot. There were times when I found the style of writing to be beautiful and then I'd just get lost again and think, ""What the hell is going on here? Is this part of the story or what?' I found that I couldn't wait to find out what happens next which is always a good thing.As I said, I mostly found it hard to read but I also found the characters to be extremely irritating. Lolita is such an annoying little harlot, Humbert slightly psychotic and delusional and the rest of the characters are just blah. Rather than give this review one stars, I gave it two because of the general plot."
