"","X","user","review"
"691",690,"Antanas","You can't teach yourself how to behave to influence others because that kind of skills can come only through life experience. It's a short sighed thing to believe that only the consciousness is what in play when you talk to people. You can play tricks, drop marbles in the meetings and do other tips but they wont get you anywhere. It's like going to those first dates with a girls where you had trouble to think what to say of because you were thinking.Simply put, this book encourages doing versus being."
"699",698,"Leanne Hoffmann","Read it as a teenager. Hated it. Still dislike the concepts. "
"703",702,"Alicia Pan","Side with most critics. The book, if applied extensively, at most turns you into a people-pleaser that serves you well in short term by manipulating people and in most cases being not you unless indeed having the sweetest nature that's sadly run by an unconscious mind. Carnegie's shallow knowledge on the meaning of life that is filled with lasting love, inner peace, joy and self-fulfillment sought within one rather the pathetic way the title suggests is beyond shocking. Whoever feels the need to seek external approval or identification as a vehicle of their happiness, when they do, sadly obtains one that is short-lived and at unease. "
"711",710,"Margo Pajula","definitely the most stupid book I ever held in my hand(other than some old communist propaganda), but it could be a nice guide into a lot of peoples minds that are actually thinking that they should trick you into loving them. I mean, c´mon, if you are a loser...be proud of it. People don´t like each other. "
"718",717,"Helen Bower","This book is a classic for a reason. The principles are golden! But it is very outdated. There are probably two women in the entire book. I wish that someone would revise this with updated examples."
"727",726,"xebec","had to read this for business class, ahaha dying, what a hilariously unfortunate pick.two things:1) I think I may have a certain resistance to self-help books2) on the instructor's recommendation, I picked up the first edition from ebay -- because apparently the new one has very dumb examples and students have complained before?let me just say: the first edition has dumb examples too; also it maligns mrs lincoln and the entire female gender the way only a chauvinistic dude writing in the early 20th century possibly could. (also, dear mr carnegie, seriously, mrs lincoln??? what the hell do you have against her ahaha.)if you must read this book, pick up the new edition; I will bet money it is less sexist and therefore at least slightly less annoying :)"
"761",760,"Arash","Didn't like it. Very cliche!"
"775",774,"Paul Rhodes","Utter dreck! Anyone who thinks this book offers important wise advice on friendship is an idiot.Dale Carnegie was nothing but a huckstering sophist, and a very repulsive one at that. For those of you who may not know, Carnegie's How to Win Friends and Influence People is a handbook on how to exploit friendship for the sake of financial and political gain. Now fans of this book (why such people are allowed to read, much less vote, I do not know) will say this book helped them overcome their shyness and make real friendships. But Dale Carnegie is not interested in real friendship. His only concern is to exploit friendship for financial and political gain. One need not be Einstein to know this. One need only read all the garish claims on the back of the book (I have an earlier edition than the one usually found in bookstores today) such as, say, ""Increase your earning power"" ""(Carnegie's book will) [m]ake you a better salesman, a better executive."" If the book were really about true friendship, as its many lobotomized fans insist, then one would expect the blurbs to claim that the book will make the reader a better friend, not a better salesman. A true friend cares about his friends, but a salesman cares about his profit, and if friendship come between him and his profit, then so much for friendship. Dale Carnegie's groupies are utterly oblivious to his promotion of such shameless exploitation, which is as obvious as a communal bedpan. And they are also utterly oblivious to historical facts. Had they some historical knowledge, then these sycophants-in-training surely would have read Dale Carnegie's pilpul with slightly less pollyannish gullibility. For instance, if they knew anything about the Age of the Robber Barons, they might have found Dale Carnegie's depiction of Andrew Carnegie as a man truly concerned for the lot of his fellow man a bit hard to stomach. Sure, Andrew Carnegie smiled a lot and presented a friendly appearance to the press and public, and that was enough for Dale. Dale--like all other sophists, politicians, and prostitutes--cared only for appearances, but underneath the accommodating demeanor of Andrew Carnegie was a heart as hard as the steel his factories forged. Andrew Carnegie would publicly declare his support for rights of the worker and yet let his Manager Frick hire Pinkerton Guards to massacre the union workers. Andrew Carnegie would snatch good PR with his various philanthropies but also poured much of his money into the American Eugenics Movement which managed to get laws passed all over this country that mandated the sterilization of cripples like me. American Eugenics also had a profound influence upon German Eugenics, an influence which one can see documented in the minutes of The Nuremberg Trials. I hope even Carnegie groupies are not that ignorant not to know that influence, however nice, pleasant, and smiling it may be, is bad when it leads to genocide. Yet, I suspect those who swear by this book will continue to have nothing but admiration for Dale Carnegie, whose sycophantic adulation for the ruthless rich who killed off unionized workers and funded the genocide of the weak should offend, repel, and disgust anyone with even a modicum of human thought and decency. Carnegie fans are idiots."
"791",790,"Teri","I felt it had some good principles in relationships with others, but in sharing experiences it felt very fake and phony. Teaching you how to manipulate. No thanks. I vote for honesty. I was glad to finish it. Didn't enjoy it."
"803",802,"Anca Avram","Even though it's a cute read,the examples in this book are really warned out,outdated etc.Some concepts ,like two or so still stand where human beings interaction is concerned,but the rest it's just filled with examples and more examples of people dead long ago or the author gives his life experiences as examples,wich might have worked fine as far as he's concearned but for others,i really don't think so.if i was to write a book with this title,nowdays,it would be more like a tiny brochure and my advices would be,buy some apple hardware,watch game of thrones,watch the news ,get twitter,facebook,pinterest,etc etc,and when you meet someone new ask if he or she likes any of this things and if you can have a fairly long conversation with this person and you click on likes and lifestyles and so many more things wich you'll get instinctivily ,you got yourself a new friend."
"813",812,"Wesley Fox","A 270 page book that could've been just a 20 page pamphlet. In fact you could just read the chapter and section names and get the jist of his advice.Dale Carnegie may have been the first self-help guru in history. His writing style is unorganized rambling similar to a Tony Robbins seminar. It is loads of feel-good phrasing and stories, all oversimplified and self-glorifying. He tries to make himself sound like a normal guy doing amazing things in the typical self-help style. A lot of I's and Me's in this book. His clearly fake humility in telling his stories about his technique are insulting.There is about 15-20 pages of good advice in this book. The fact that Mr. Carnegie insists on you reading all that junk drops this down to one star for me. Also, a portion of the 15-20 pages is common sense that no one should have to read a book to know or realize.If you find this book truly informative and inspirational, it says more about you than Mr. Carnegie's book. "
"885",884,"Amy ","I hate it I hate it I hate it I hate it I hate it..."
"911",910,"Naomi","So bad that I returned it to Audible. Do not read if you value your time!"
"918",917,"Kelly Swiryn","Saying I wish I had never read this book is an understatement. (I read it methodically in high school, and again a decade later just to be sure.)Any friendly and mature person already knows these ""tricks"" intuitively. However, once I saw it written down like a formula it made me sick. I no longer liked everybody. I no longer took pride in being nice, friendly, or popular. I don't even view most other people as totally autonomous beings anymore, since most people react very predictably to the interactions they have with others. And when other people's actions only seem like REactions, you have much less to be thankful for in this world... your life is just a product of your own work."
"936",935,"Karine Shauli","Just not a fan. I read it to see where it was going and coming from but just pushed myself through this book. Not such a fan of how-to's especially regarding being on top. I have a different perspective on things that is all. "
"938",937,"Hyeon","This books doesn't deserve any praise. I was expecting a helpful book that gives insight to our problems and a good analysis.I wouldn't even have minded if it was boring as long as it was helpful for us. 90% is filled with examples from history, and their daily lives. He doesn't even explain..he just blabbers on and on about useless examples.It's as if he is trying to fill the page to make the book seem thick.The only useful info is the key pointslike...Listen to people Don't argue with people Smile WE ALREADY KNOW THIS  He didn't write a book. He wrote endless boring lists of examples. It was one of the most frustrating and unbelievably stupid book I've ever read. "
"940",939,"Tania","I read this book because it's a classic, so I figured I should. And when an acquaintance of mine suggested it, I really felt compelled to read it. The reason the rating I'm giving it is so low isn't because the ideas are bad, per se, but because the writing style is so annoying to my modern reader's ear that I found the book incredibly hard to read.The ideas themselves, as I said, are fine. I don't find that Carnegie's suggestions are manipulative, as some have accused them of being. In fact, he makes it clear at least two or three times that people who try to use his techniques and suggestions to manipulate people will find that they aren't successful. Alot of what Carnegie is suggesting is basic common sense: be empathetic, be a good listener, don't stuck in a position and instead focus on finding common interests, and give constructive criticism. These are all very useful tips. I appreciated the way Carnegie summed up each chapter with a one sentence bullet. I also liked how each part had a listing of the key point of each chapter from that section. It made skimming through the book much easier. Many of the chapters are repetitive - he talks about criticism in at least three chapters, and he's essentially just expanding on the same point. I would've preferred few chapters providing a more in-depth examination of the key topics, rather than reading alot of chapters that were essentially repetitive. His examples were archaic, which didn't help. Overall, the writing style was frutrating to me as a modern reader. In general, other authors, such as Stephen Covey (Seven Habits For Highly Effective People) and Roger Fisher (Getting to Yes, Difficult Conversations) have addressed the points Carnegie is making in a deeper, more interesting manner. "
"950",949,"Thais","This book could be reduced into a simple folder. Some of the ""real stories"" included of people who attended his course don't seem real at all. Plus, no matter what the cover says, this book is outdated."
"956",955,"Sophia","It was incredibly boring, and some of the examples are a bit outdated, but it had some good tips. I don't think I really want to read this again."
"983",982,"Men D.","Didn't work."
"992",991,"Talula","So that's why all the sycophants at work constantly use my first name! Slimy transparent and boring. "
"997",996,"Gilbert","This book has been recommended quit a few times. It was a drag to get through but when you're on a plane and have nothing else to do it'll work. You can save yourself the time by just reading the bullets at the end of each chapter. The rest is just examples mostly from the early 20th century which doesn't really help resonate (at least for me). I feel like this could be turned into a buzzfeed/Time's bullet list and be more relevant (plus gif's are awesome)."
"1003",1002,"ريهام","لم يضف لى اى جديد"
"1004",1003,"Eliánne","Terrible e irrelevante a las relaciones humanas actuales. Carnegie no sólo es superficial sino también misógino. Su consejo para un matrimonio feliz comienza con que la mujer no sea muy inteligente, qué pena que no pudiera manejar a una esposa que lo retara y hubiera hecho crecer como persona. No se debería seguir publicando."
"1006",1005,"Em","I heard about this book on a thread about books that changed people's lives. Since it didn't seem to be the page-turner type, I decided to get it on audiobook. Also, I'm lazy and wanted to get this one over with. Reading the title made me think ""Gee, don't you mean 'How to Manipulate People So You Can Get What You Want'?"" There was a lot of agreement on this being a life-changing book, though, so I decided to pick it up since I could use some better social skills.In the end, the book didn't really tell me anything new. The techniques mentioned, like smiling, remembering a person's name, and caring about what they want, etc. are all common sense guidelines for social conduct. The book was also 90% boring anecdotes of situations like ""A student of mine decided to ask this man about his life and express interest, and then the man decided he liked the student so much because he was kind enough to listen that he gave him his old car!"" Those anecdotes, and the fact that I was listening to the book being read rather than reading myself it also distinctly reminded me of an old radio show, ""Unshackled"", that I used to listen to when I was younger. It's a program that tells stories of people being ""born again in Christ"" and stuff. It also had cheesy interlude music like this audiobook did. ""Let your hearts and minds be unshackled!"" But that is a personal point off and doesn't really say much about the book itself.The thing that ruined any chance of me going even a little bit along with what this guy was saying was when he said something like ""This isn't manipulating people! We're thinking of what -they- want!"" Those things aren't mutually exclusive! I think the fact that you're trying to cover this up is manipulative. Now, the author did emphasize that he wanted people to be sincere when dealing with other people, but when it comes down to it, I think the reader is taught how to use people as a means to an end instead of treating the person as an end in his/herself. That's not to say the author necessarily adheres to this mentality, but it comes off that way and that's something I cannot abide by. I understand that we use the grocery clerk as mostly a means to check out our food and probably don't give them too much consideration in the five minutes we'll be in their presence, but we aren't trying to make them like us or give us something. All the stories are about what the individual using the technique got out of the experience, but as much what the other person got. Oh, he got listened to, or we were nice to him, or we struck up a good bargain with him. Also, I feel that if we treat people as described in this book, we will be treating them as less than us. There was something said like ""People have psychological needs, like being cared for and by fulfilling those needs for people, you can be on good terms."" I'm not questioning the truth of this statement, but rather the consequences of treating people this way. It's like we'd be treating them as some animals. Oh, dogs like it when you scratch their heads like this, so if you do it and try to be sincere about it, even if you hate dogs, that dog will probably enjoy what you're doing and like you. Yes, humans are technically animals, but you know what I mean...I don't know. I don't want to WIN friends. If I'm going to influence people, I don't want it to be through manipulation or ass-kissing. I'm not the wisest person out there, or even in a good position to be giving social advice given my general reticence, but maybe we don't need to think so much about how to make friends or whatever. Don't be an dick. Think of people as PEOPLE. Be sincere. Be yourself. There, some cliche, common-sense advice. Well, I'm done. I've spent enough time on this book. Here ends another disjointed review."
"1046",1045,"Nathalia","Hice un esfuerzo infinito para terminarlo y no dejarlo empezado.Predecible, obvio y superficial.(Ya tengo que dejar de leer estas cosas)"
"1095",1094,"Brigid","not a very compassionate technique for gaining friends - don't be yourself"
"1110",1109,"Fahad Shaikh","If you are interested to know human psychology, if you want to learn about human behavior, good manners, humble attitudes, excellent and communication skills, if you want to get tips on sales and marketing and character and leadership, art of negotiations, law of attraction and influencing people, if you want all of these, this is the book for you. I won't say it covers all the areas I mentioned above in detail, but it will give you a sound idea and very helpful and implementable principles that you can apply in your daily life and experience dramatic results.I applied the principles mentioned in this book and the results were superb. I found significant improvement in my mood, relationships and self-esteem, and I am on a journey of making myself a better person day by day. "
"1161",1160,"Maro Ahmed","حسيت بزهق وملل فظيع وانا بقرائه لانه ماضفش ليا جديد ومعظم الكتاب كنت بقرا العنوان ونهاية الجزء ده وانقل للجزء اللى بعده"
"1164",1163,"Nancy","I'm only reading this because it's my book club's pick - yuck!"
"1172",1171,"Meg Fox","load of shite. all self help books are a load of shite. "
"1199",1198,"Andy","Back in the 1980s some bright (and senior) spark within my company decided that every employee should read this book. It was handed out to each and every one of us and we were encouraged to read and to discuss.Many years have passed since then - but I still remember how much I hated the book. Doubtless there were some ""winning"" techniques - but the idea of purposefully learning how to behave in a way that manipulates people's affection left me stone cold."
"1200",1199,"Dave DeCastris","I couldn't put it down and not because it was a thrilling read, because of how creepy the advice was. Maybe Carnegie's words meant more in 1937 when it was originally published. Every page was scarier than the one before. An American mindset I wish carried into today's society and people I've never known or met. Out of time and out of step with my American experience."
"1241",1240,"أميرة","تملق تملق تملق. استمع للآخرين. ابتسم ابتسم ابتسم. استمع للآخرين. وبعدين فاللآخر نصائح للزوجة النكدية، فين يا كارنجي نصائح للناس اللي معندهاش دم؟ "
"1250",1249,"Helena","All common sense...boring. "
"1282",1281,"Gcarvelli","Banale. Dice cose scontate e elenca una serie interminabile di aneddoti che dopo un po' nauseano."
"1301",1300,"Hanoof","كتاب مقيت عن العلاقات المقيتة"
"1306",1305,"Rebecca Miller","""How to Trick People into Liking You"" is vapid and manipulative. And very poorly written. "
"1321",1320,"Ametista","Libro letto per lavoro, (solo con questa scusa posso leggere mentre sono al negozio).Il genere di libri che odio, in cui si cerca di modificare il comportamento personale.Pieno di esempi, noioso ai massimi livelli. Si potrebbe evitare di leggere capitoli per intero e passare al principio da seguire riassunto ad ogni fine."
"1334",1333,"RoseAdagio","There were some good ideas, but I couldn't really get behind the book. Mostly, it was a sales&business-driven pitch of techniques that could also be applied to personal relationships... I felt it made situations and people out to be more simplistic and gullible than they are in real life. The writing was pretty formulaic and uninteresting, even annoying, to read after a while. And the mentality kinda breeds phoniness, in my opinion. So, I personally didn't agree with the approach or get much out of it (it became a chore to get through this book; I only put myself through it b/c my Dad really wanted me to read it, haha X]), but I can see how other people may find it useful. I don't really have much else say about it. X)"
"1339",1338,"Huy","Một trong những cuốn sách mình ghét nhất mọi thời đại và bị nghe lải nhải về nó nhiều nhất mọi thời đại. Ghét ngay từ câu đầu tiên đến câu cuối cùng."
"1342",1341,"Elnura","Deyl Kornegi`dən zəhləm gedən qədər heçkəsdən zəhləm getmir. Kitabı da özü kimidi. Kiminsə bu kitabdan xoşu gələ bilər,amma məncə bu kitabda dost qazanmaq yox, yaltaqlıq öyrədilir"
"1348",1347,"William Osburg","I only read half of the book. I gave it one star because some of the advice he gives is solid, but none of it is his. Don't criticize, actively listen to others, find things in people to be interested in, smile when you talk on the phone, and give honestly positive feedback. These are all great ways to improve social interaction, as well as to become a generally better person. Unfortunately the delivery of everything in this book came across as naive and opportunistic. This does seem to be a book for the upper classes, people in business and sales, or those who simply have little to no social skills. It also feels like either Dale Carnagie wrote this at a time when social interaction was very different, or he in embellishing to the point where none of his anecdotes are believable. I also found his view of other people to be base, generalized, and fundamentally nauseating. "
"1377",1376,"Kris","Wasn't a big fan of this book. I'm sure in its day it was very revealing and informative but in the world of today it reeks of outdated thoughts and examples. e.g.. ""...next time you are at a clam back at your lodge...."" WTF???Thought at the root the points that are made are relevant but not inspiring and can be found in top 10 lists 100 deep on almost any website."
"1395",1394,"Stephen Adams","the only book you need to be a snake oil sales man"
"1412",1411,"M0rningstar","More like ""How to Be a Fraud"". Could be useful for salespeople if their quarries are insecure or not too bright."
"1454",1453,"Michael Amevor","i am hoping this book will be interesting "
"1461",1460,"Tadas Talaikis","I read this 20 or so years ago. OK, I didn't get any lasting impression, but now, after so many years of psychological experiments as a hobby, I hate any book with similar titles because I've lost too much time on this ""self help""B.S. If you want to win ""friends"", you can go to Facebook and if you want real friends, they aren't to be won or influenced. ""How to influence people"" assumes some sort of psychopathy when you sold products by force. It's the new world, 19th century rules don't work anymore. And trust is created by vulnerability, not influence. Carnegie should have talked to some psychiatrist."
"1475",1474,"Jan Argasiński","Do połowy czyta się ciekawie - przede wszystkim ze względu na morze anegdot. Potem niestety... ciągle to samo. Anegdoty, anegdoty, anegdoty + złote myśli. Może i słuszne ale okropnie nudne."
"1479",1478,"Jacob","I don't generally read self-help books. The one or two other ones I've read generally combined bad writing with a door to door salesperson feel and the occasional bit of decent advice.This one manages the bad writing and sales approach but left out the good advice. It doesn't tell you how to 'Win Friends and Influence People' it tells you how to be shallow and manipulative. Alright there may be some good advice in the book, but they're buried beneath a lot dross "
"1480",1479,"Miss Adventures In The Dating World™","I learned nothing from this book. Absolutely nothing."
"1482",1481,"Hoang-Anh","I'm willing to have a talk with anyone who thinks this is a good book. "
"1490",1489,"دائمة  الأسفار","كفى !أرفع رايتى البيضاء و أعلن إستسلامى أن هذا العالم مُبالغ فيه مُزيّن بكلمات عجيبة بعيدة عن الواقع و أنا أكره هذا !لا أريد أن أكون إنسانة تكسب الاصدقاء و تؤثر فى الناس !فلتزأر العاصفة و لن أدخل هذا العالم مجدداً ! حاولت اللجوء إليه لأهدئ من ثورة أعصابى المتزايدة بشكل مستمر فى الآونة الاخيرة و ها هو يزيدها بورديته السخيفة !"
"1502",1501,"Linden","This felt like a book on people-pleasing and manipulation when I first started reading it in 2008, and I walked away very early on. I'm a very different person now, and I keep hearing good things about how this can help people navigate interpersonal relationships. So, I'm open to giving it another shot and seeing if reading it from a different perspective can provide me with some new insights on working with people."
"1510",1509,"Anh Thư","tại sao người ta có thể ca tụng nó như thể một áng văn bất hủ??!!thề, k bao giờ có thể nuốt nổi mấy quyển như thế này."
"1539",1538,"Jason","LIE"
"1552",1551,"Miro Nguyen","A lot of these ideas ask people to be so soft and un-opinionated. There is a fine line between being a nice person and being someone who does not dare to speak their minds because they are afraid of hurting others. One of the most rewarding experience is to have logical and rewarding arguments so that both parties learn from the experience.This book prevents this experience from happening, creating extremely safe to a point of superficial relationships. "
"1569",1568,"Wessel van der Merwe","still a great read - want a friend - be one..."
"1597",1596,"Victoria","*1.5 stars*Gives lot of ways to ""win"" friends, but was way too cluttered with examples and felt very random and thrown together. All in all I am glad to be done with it."
"1606",1605,"sologdin","Douchey crap, overall. There should, that is, be no need for a text that argues one should actually listen to what others say or that sometimes criticism and complaints get on people's nerves.Other items, such as stating one's interlocutor's name with frequency, is just manifestly obsequious, and constantly smiling is plain oleaginous, a recipe for resting douchebag face."
"1631",1630,"Cathy Carpenter","This is the most boring, tedious, inane book I've ever read. It is a total of 236 pages but the essence could be boiled down to 12 at most. Every chapter, he has one point summarized in a neat box at the end. I skimmed the rest. He gives you six examples when one or two would do. He deliberately repeats himself. He wastes the readers' time.Do yourself a favor and just read the ""In a Nutshell"" summary points at the end of each chapter. You won't miss anything. "
"1643",1642,"Subbarao","test"
