"","X","user","review"
"70",69,"Jo Ann ","I am really sorry that I chose the audio over the real book. I don't blame the narrators, they have very nice story telling voices, and I have to commend them on their ability to pronounce all the different Chinese names. I also have nothing against Chinese philosophy. I actually admire how such an ancient book can still be applied to modern situations of today. Why I have decided to leave off is the author's style of presentation. I have listened to 4 of the 8 CD's and they all sound the same. It doesn't seem to matter which order you listen to them in, he basically repeats the same story over and over again. This is mind numbing. So I am giving this a 2 star rating not because of Sun Tzu's ancient writing, but because author John Minford does not know how to engage his readers."
"73",72,"Anusha Jayaram","Meh. That's all I could think. Almost throughout the book. Except for a few rare sentences here and there, everything else had me flipping through pages, wondering when the actual good stuff was going to begin. Having heard so much about this book - and quite a few teachers have made a mention of it in various classrooms - I was more than interested to see what it contained. It might've been extremely relevant at the time it was written, but I cannot see how it still is, today (contrary to what that book cover claims; that ""most of the truisms hold good even in today's world""). But honestly, even for those times, I couldn't help but find most of what I read painfully obvious. About not destroying cities, trying to capture them whole. About how a general should strike the right balance between being loved and respected / obeyed by his subordinates. About how one must always be prepared in order to ensure victory..This is yet another of those books which so many people have spoken highly of that I am unable to appreciate. I really don't like this feeling that I've perhaps missed something. But I cannot even make myself go through the volume again (thin as it may be) to check."
"76",75,"Rafa","""Actúa cuando sea beneficioso; en caso contrario desiste"". Esta puede ser un ejemplo de muchas frases que sobran desde el principio hasta el final de la obra. Es un tostón importante, no te cuenta nada que no sepas antes de leerlo. Puede ser útil para cualquier ámbito en el que se quiera poner en práctica, aunque si tomas ejemplo no vas a hacer algo ni distinto ni novedoso a cualquier otro mortal."
"85",84,"Scott Kinkade","Probably good for business people wanting to get ahead. I guess I just like a good yarn."
"91",90,"Eyad Zoudi","This is an overrated book. It is unfortunate that some business leaders say that this book inspired them. If you are a mob boss (such as Tony Soprano) or a military general, I do not blame you if get inspired by this book. However, if you are a business leader, please don't. We do not want see businesses destroying each others and spending their energy, focus and attention on attacking other companies. This will only lead to monopolistic market, which will absolutely hinder performance and creativity. As an example, the competition between Samsung, Apple and other mobile phones manufactures is what driving these companies to innovate, shape the future, and develop the new sophisticated mobile phones you and I love and use today. Companies and leaders must achieve and seize market share through striving to provide the best products and services to the market, not through monopoly. I bet that you read the news about the law suits between big companies due to stealing each other ideas, technology , etc... To get a bigger picture of what is happening there, you should read ""The Prince"" and not this book."
"99",98,"Vesna","I was expecting more then book offered. :/"
"107",106,"Jtrockla","As the rating implies...it was ok. Some people say that Sun Tsu's principles can be applied in real life, that his tactics and strategies have broader implications. If you stretch your imagination, you can see what those people are talking about. But in reality, those strategies can be impossible to employ in daily life. Choosing a defensive ground to limit the opportunities of your enemies to attack...engaging in battle only when the battle can be won. That's great...but sometimes you are stuck where you are and you have to fight through it.It is an interesting read...but not a must read. "
"113",112,"Delia Colangelo","I was always curious to read this book. My resistance to war though made it difficult to read.The strategies are probably relevant as metaphors on diplomatic or personal grounds, however when it comes to wars with weapons of mass destruction I have a hard time seeing the application .There is a constant expectation of having an enemy obviously , and the one of control throughout manipulation . I will just continue with Gandhi, Mandela, D Lama with the art of peace."
"131",130,"Quinn","LIttle bits of how to fight and win against an oposing army, city, force, etc. I thought it was pretty good, probably one of those books I'll keep at the office and pick up everyonce in a while when I need something for sales meeting training."
"133",132,"Laurann","This book is literally about how to fight in a war. It was interesting. For whatever reason I thought it was about business strategy. I guess I wasn't very well informed before I read the book. I suppose one could come the Art of War to business hence the books popularity. It was just ok. "
"136",135,"Jean-Luc","I'm sure it was useful in its time, but it is stunningly useless today. Read John Robb's ""Brave New War"" or anything by Mao instead."
"140",139,"Dan Bell","I was expecting more. Yes... it's clearly about war, but I thought more of the idioms could apply to universal truths. Instead, there were lengthy discussions about terrain and how movements of wildlife can show the tactics of a concealed enemy. Maybe I just didn't dote on each lesson hard enough. There were many profound truths, but the best of these I had seen quoted many times in other places."
"144",143,"Daniel Brewster","Didn't read all of it, but found some interesting tactics. For example -- actually, I'll keep them to myself :P"
"151",150,"Kevin Gee","THIS BOOK WAS WRITTEN FROM THE WESTERN PERSPECTIVE ,,I HAVE ALSO SEEN THE MOVIE WHICH IS MADE IN MORE OF A EASTERN PERPECTIVE,,CAREFUL WITH THIS ( READING)."
"157",156,"John Carmichael","While I enjoyed the imperatives I did not like the constant interpretations of what previous translators put forth by this author (Bob Sutton Preface of the 1910 Lionel Giles version). It had to be done in order to preserve accuracy but it just made for hard reading."
"164",163,"Marco Savina","Epic ancient book of war in China, full of details. Powerful and colossal"
"167",166,"Nicholas Maulucci","a translated book that was difficult to read (from Chinese). there were nuggets here and there, but overall quite boring. all of the names and battles in the book were Chinese and difficult to follow. the book basically discussed war strategy, contrasting and comparing famous Chinese generals."
"178",177,"Malloreon","A free book on my Kobo eReader; short, disjointed and doesn't live up to all the hype. "
"179",178,"Aubrey","Gave a great deal of insight into the workings of the politically centered mind. Though the book was written hundreds of years ago, most of the information is still pertinent. However, the last chapter on how to effectively fight with flaming arrows might be a little useless..."
"183",182,"T4ncr3d1","Sopravvalutatissimo.Perfettamente adeguato al suo limitatissimo scopo. Non vedo altra possibilità di interpretazione e applicazione."
"192",191,"Chess via Email","Well, duh."
"200",199,"Ugh","My missus bought me The Art of War, I suspect because Tony Soprano reads it at one point in The Best TV Show Ever Made, preferring it to Machiavelli. Well, much as I appreciate the sentiment, Tony is the head of a mafia family, whereas I'm, well, I'm not. And while TAoW is much more concise and less repetitive than Marcus Auralius' Meditations, the first of the other two ancient books of wisdom that I've read, it's nowhere near as applicable to my life as the other one, Hagakure. Some of it is good stuff, and no doubt would be even more so if I was a high-powered businessman capable of doing some straightforward transference, but much of it relates to, for example, terrain, and my commute is pretty flat and largely free from confrontation now that I don't have to take the tube, so it's just not all that useful. It's also not as funny as Hagakure, as nowhere near as much of the advice culminates in decapitation. Ho hum.Favourite quote:There are five waysto attack by fire.The first is to burnmen;The second is to burnsupplies;The third is to burnequipment;The fourth is to burnwarehouses;The fifth is to burnlines of communication."
"202",201,"Bikoloni Biko","great insights in this book"
"220",219,"IreedGud","Not what I was looking for. I wanted something more like Karl von Clausewitz 'On War' which offers tangible and realistic military tactics, maneuvers, and stratagem. This just seemed like silly poems or anecdotes meant to teach lessons. I read this a few years ago but one of his stories in short was something like ""build a large dam up river... get your enemy to cross the river...and once his army is halfway across then break the dam and split the army."" You know, just make the other army do exactly what you want them to do then set a booby trap. This is why China is known for building a massive wall to keep out armies (mongols, who had legitimate battlefield tactics) and why they are not famous as military tacticians."
"227",226,"Adrian Oprean","""Cunoaște-ți dușmanul, cunoaște-te pe tine însuți, victoria ta nu va fi niciodată amenințată. Cunoaște terenul, cunoaște condițiile meteorologice, victoria ta va fi totală"".Nu cred că aveam nevoie să citesc cartea asta. E overrated și inutilă, oarecum. Ar putea fi utilă din prisma informațiilor istorice pe care le oferă (dar datorită ușurinței cu care sunt redate, par neverosimile). De asemenea, nu cred că se pot generaliza în felul în care o face Sun Tzu: Dacă faci x, câștigi, dacă faci y, pierzi. Z a făcut asta și a câștigat.Încerc să gândesc mai larg și să încerc să aplic unele din informații în viața cotidiană, dar îmi dau repede seama că niciun eveniment nu e constrâns de o singură condiție. Unele sfaturi pot fi utile, dar universul este condus prin teoria haosului. Ori viața nu poate fi condiționată de o singură variabilă, ci de o sumă de variabile iar majoritatea nu pot fi controlate."
"233",232,"Sikander","Most of the strategies discussed in the book can also be applied in our competative lives in the field of work. But from the military point many subjects discussed in the book are irrelavent since it all talk about conventional warfare which is not the order of the day. Present days military battles are fought on a totally differnt strategies. But I wonder what Sun Tzu would have had said if he lived in present day? What would be his commentary for today when battles are fough with mechinary only?"
"234",233,"Facu Facundo","Nada del otro mundo. Muy presvisible"
"239",238,"Vincenzo Aversa","Per citare il grande Rat-Man ""nano, metti così la mano... zzzzzzz"". Volendo può essere buono per tutto, e infatti il testo gode di centinaia di fantasiose interpretazioni, ma c'è davvero ben poco da riciclare per i nostri tempi. Sempre che non si voglia muovere guerra con un poprio esercito..."
"268",267,"Mostafa serageldin","النسخة التي قرأت كانت مليئة بالتكرار .. مملة جدا .. لا أعرف هو خطأ المترجم أم أن الكتاب الأصلي كذلك .. قرأت الكتاب لكثرة المهتمين به .. لكن لا أعرف تطبيقا له في حياتي .. بعض نصائحه تبدو بديهية .. و لكن قد لا ترد على ذهن كل أحد .. إذا كنت مقبلا على معركة .. لن يضرك أن تلقي نظرة على الكتاب"
"274",273,"Aidan","This is a book held in high regard by some of the most boring people I know.Still, I figured I should give it a try, and see what this Sun Tzu character has to say. After all, if it survived 2500 years, then it must do something right.To understand my frustration, let me give you the three types of statements in this book.1. The absurdly obvious. Here, Sun Tzu will state something that any three year old could have figured out, then act like it's the most ingenious thing ever. I don't care how old it it, NOBODY could ever have needed this. It typically sounds something like, “If your enemy is about to slaughter your entire army, you must consider taking preventative measures that prohibit him from doing so” REALLY? REALLY SIR? I thought if my enemy was about to destroy me, I should whine piteously and hold up a copy of your 15-page tract as a shield.2. The WAAAAAAY too specific. Here, Sun Tzu thinks you really need to know what to do if your troops are in a swampy marshland with mountains behind you and a river less than five miles to the North-East of you while your enemy (who favors an advance guard) is advancing at the right of 0.3 miles per hour towards your left flank. I don't care who you are, this is a situation that requires improvisation and nothing else.3. The out-of-left-field poetry. Sounds like, “O praise heaven for subtlety, for it like the moon has five seasons like the color of the green dragon emperor!” What? I'm sorry, could you repeat that in a fashion that makes sense to someone other than yourself?I should also add that the “very specific military tactics”, which is the only reason I could bump this up to two stars, only work if you assume your enemy is a total moron who can't plan a single move in advance. If they got their hands on a copy of Sun Tzu, he's negated himself.So: Should you read this? Sure, why not. It's always important to know how people have thought, and it's hard not to respect something so old. Besides, it'll only take you 30 minutes at worst. But is this going to help you, Mr Businessman (seemingly all of Sun Tzu's demographic)? Nope. There's just too little here of any merit. I know this is an unpopular opinion, and I sort of apologize, but I also don't."
"276",275,"Sofia","interesting but very dry. commentary from other parties is longer than the actual 'art of war'. some of the commentary helps comprehension of the text but also systematically interrupts the flow of reading, even in mid sentence. might be easier or more pleasurable to read as a paperback with the notes added to the end or as footnotes.."
"283",282,"Orkida Dragoti","Not so good. Expected more."
"284",283,"Eyad Abu-Zaid","كنت ف يوم باتفرج علي مسلسل فاميلي جاي وكان ستووي بيقرأ كتاب الأمير لماكيافيلي فقالDamn you Machiavelli , Tell me something I don't know !فساب الكتاب وجاب كتاب فن الحرب وقعد يقرأ فيه .فافتكرت الكتاب بيتكلم عن نفس الموضوع ، لكن كل التعليمات فيه كانت حربية ، بعضها يصلح للحياة الشخصية لكن الكتاب في مجمله حربي فماستفدتش منه زي كتاب الأمير ."
"285",284,"Shanna Kunkel","Wasn't a fan "
"299",298,"Black&white","It is certainly a very interesting work from a historical point of view and it was the major work for its field for a long time. This book details “The Art of War” meaning just that it proposes military strategies, battle formations, how to se the environment to your advantage etc.It is an old military manual and honestly nothing else as far as I could see. Most people who read it today have somehow gotten the bizarre idea that this is somehow a selfhelp book to deal with your personal life, a mystical source of wisdom,… Management people cite it, New Age self-help gurus quote it and that one guy at work has proclaimed it to be his life philosophy. I really think that all of those people are looking too much into this book and imagining to many things. That part about fighting formation is just that and even as a book on warfare it has become probably largely useless for modern warfare. People might as well pick up a 2000 year old book on botanist and proclaim it the path so self-fulfilment. Yes there are quite a few parts here that you could apply outside of the battlefield but most of them came across as pretty logical and rudimentary. Just to give you an example: “If you know both yourself and your enemy, you can win numerous battles without jeopardy.” Well yes but isn’t that just the logical thing to do? Even outside of a literal battlefield? "
"306",305,"X","An interesting read, but unfortunately, many of the topics touched upon are too vague and simple. Sad to say, aside from the chapters on fire and espionage, many people who play tactics video games will already understand many of the points. Also, all the points are too broad, and the book is generally lacking in examples and detailed explanations."
"312",311,"Gustavo Martins","Faz eu querer jogar Total War! :)"
"313",312,"Esmeralda","Ancient Chinese dynasties could have up to four different borders to worry about in the cycles of conquest. This lead to scholarship- Sun Tzu (and much later American hip hop) spouting leadership techniques, style. Reading about the outdated ways of waging war using horses, swords is such a contrast to contemporary war. Those little contrasts are fun to think about. As in, the American flag was held by the brave leader on the horse. They went around the street in Afghanistan and the flutte players announced the war with song.One noble principal gleaned: to wage a war without blood shed is ideal. "
"325",324,"Tammam Abd_almounem","أهميته كمخطوطة تاريخية.. نعمأما ما بين ماضي سون تزو و حاضرنا فالشرخ كبير"
"328",327,"Tom Dale","However regrettably, the military, it would appear, does not always attract the best and brightest to its ranks, which may go some way to explain the 'enduring classic' status of a manual of the bleeding obvious. That it should have also in recent times have become bible to the corporate go-getter perhaps says something similar about that group."
"333",332,"Kevin Powe","The author's fairly prosaic take on the text seems to focus a lot on the relationship between warlord and ruler, rather than the act of organisation of forces. Overall, I think the translation suffers from his focus, and by trying to remove what he sees as ambiguity, he removes a lot of what is worthwhile to ponder in Thomas Cleary's translation.From looking at the afterword, I see that he's done a translation of the Book of Five Rings, as well. I'd be far more interested in his translation of that work, given that it focuses more on individual struggle, which is relevant to his experience as a martial artist.Overall, not impressed. Not every great warrior is automatically a great writer."
"337",336,"Derrick","An interesting book, written with just short quips of information but it still seemed to flow rather seamlessly. A decent book with some good info, some of it could be still used today some of it would obviously not apply anymore to today's wars. A good read, enjoyable, and really quick."
"342",341,"Veronica","Ok, so I didn't finish this.It's a Chinese book about war. Not the kind I wanted to read. Just started it and read enough of it for school."
"352",351,"Tim Mcmahon","This book does start to repeat itself after awhile but is still worth the read"
"361",360,"Alyssa De Guzman","At first glance at the book cover, it may seem like an easy-to-read book and is short. And it will definitely attract people who would just want to have a gist of what the art of war is all about.However, it is not at all easy-to-read because it used a lot of hifalutin words.And, if the book aims to give the readers a gist, I believe that it succeeded. I believe it just given the surface of what the art of war is talking about and not discussing the themes/topics in details for the readers to comprehend the reason behind the topic."
"382",381,"Nat","Well, that sure was boring. Lots of common sense presented through bad metaphors. I was expecting something a bit more ground breaking, I guess."
"388",387,"Denisse Garza","Le pongo 2 estrellas y no 3 por que el lenguaje no me atrapó, por que es muy repetitivo y por que muchas cosas son sentido común, cosas demasiado obvias que no le veo la sabiduría. Ejemplos donde se escribe lo obvio:-""Si los aguadores beben primero antes de llevar el agua al campamento, es que las tropas padecen sed""-""Siempre hay momentos oportunos y días adecuados y apropiados para encender los fuegos. Por momentos se entiende aquellos en que hace mucho calor por días se entiende aquellos cuando se levantan los vientos""Vale la pena leerlo por la importancia del libro, lo famoso que es, y por que en verdad es demasiado corto y no te tomará tiempo. Pero no hay mucho valor en él. No creo que sea cierto lo que dicen que este libro es aplicable en todos los aspectos de nuestras vidas. Eso es usar DEMASIADO la imaginación de uno.Para ser un experto en las conspiraciones e intrigas, mejor lee el Príncipe de Maquiavelo y Las 48 leyes del Poder de Robert Greene."
"389",388,"Facedeer","Perhaps Sun Tzu's insights were revolutionary at the time, but reading his book now in hindsight a lot of it is really just common sense. And although a lot of folks in modern times like to apply it to things other than warfare in ancient China it takes quite a bit of interpretation to make things line up - at which point, again, it's really just common sense.So this is an interesting read from a historical perspective, but I suspect that as a guide for most modern activities it'll just provide a bunch of parables and platitudes rather than anything really deep."
"396",395,"Yvie","Meh. "
"403",402,"حمد الملا","قرأت نسخة دار الكتاب العربي، إعداد أحمد ناصيف، وأظن بأن هذا هو السبب الذي جعلني أكره هذا الكتاب ككل. الكثير من التكرار، الحشو المفرط بأي شيء، مقدمات لا داعي لها، وأقواس وملاحظات غريبة. كأنك تقرأ سلسلة مواضيع كتبت في منتدى! "
"405",404,"Arwa Taleb"," دون معرفة مسبقة عنه وصدفة رأيت عنوانه في أحد المكتبات (فن الحرب) دفعني العنوان لأعرف عما يتحدث، قرأت الغلاف وإذا بعبارة "" ما سر أهمية كتاب فن الحرب؟ ""(( حين تقرأ ن قيادة القوات الأمريكية حرصت أثناء ذهابها إلى دول الخليج الأول على أن يحمل كل جندي أمريكي نسخة من كتاب فن الحرب))إضافة إلى أن الشركات اليابانية تستخدمه في مجالات التجارة.كما أننا في زمن ثورات وحروب، دفعني هذا كله لقراءته..من مآخذ هذا الكتاب:> أنه من ألفي عام فبعض أفكاره لا تتوافق مع حداثة عصرنا وتطور الأسلحة وخباثة عدونا.> نحن كمسلمين يوجد أفكار قليلة لا يسمح لنا ديننا باستخدامها حتى مع العدو.>أحياناً وليس كثيراً لا تفهم بعض الجمل وتشعر بركاكة الجملة نظراً لأنه كتاب مترجم عن الصينية وكما قال المترجم أنه يوجد ضياع في بعض الكلمات.> الكتاب عبارة عن 6 آلاف جملة مبوبة في 13 باب، لكنك لا تستطيع فصل الجملة لوحدها فبعض الجمل مترابطة مع جمل كثيرة بعدها لذلك تناسى الترقيم أثناء قراءته.>تكرار الجمل بغير طريقة ولكن بنفس المعنى في عدة أبواب.> لا أنكر أنه ممل بعض الشيء أثناء قراءته بالنسبة لي. ************************أخيراً:>يوجد فيه بعض الأفكار الجيدة تفيدنا في العصر الحالي.مثل:((اجعل خطتك مبهمة متل قطع الليل المظلم لا سبيل لفهمها (من الغير لا من رجالك) وعندما تتحرك، كن خاطفا مثل صاعقة السماء.))((إذا كنت تعرف العدو وتعرف نفسك فلا حاجة بك للخوف من نتائج مئة معركة..إذا عرفت نفسك لا العدو، فكل نصر تحرزه سيقابله هزيمة تلقاها.إذا كنت لا تعرف نفسك ولا العدو_ستهزم في كل معركة.(علمك بعدوك يعرفك كيف تدافع، علمك بنفسك يعرفك كيف تهاجم_ الهجوم هو سر الدفاع، والدفاع هو التخطيط للهجوم) ))> وصفه لأنواع الأرض والتضاريس وكيفية التعامل معها قد يفيد نوعاً ما.> يوجد نقطة مهمة أنك أثناء قراءته تفهم كيف يفكر أعداؤك تشعر بأنهم اليوم يستخدمون بعضاً من أفكاره ونحن ربما نجهلها وخاصة أنهم قوة كبرى.. من متى وكيف الحصار يكون مفيد ومتى لا ؟ باب الجواسيس وتقسيمهم ( هذا كثيرا ما يستخدمه عدونا اليوم).>للنقطة السابقة قد يجب علينا قراءته خاصة الشباب الذكور."
"419",418,"Vasco Ribeiro","Não achei os ensinamentos constantes do livro especialemnte relevantes.Nem percebi o contexto dos ""comentários"" inseridos a seguir a cada um dos aforismos.E muito menos quem eram as pessoas comentadoras.Enfim, uma desilusão."
"431",430,"Johan Gerenger","was more a case of curiosity- since reference to this was made in Jo Nesbo's Nemesis.not bad but definitely not entertaining."
"438",437,"Evan Hall","This is just a book about how to win wars. There is no deeper truth here. Sure, there are business school professors who put it on a management reading list to be used as some metaphor for conquering the business world, but they do that arbitrarily, because that's not what this book is about. It's not a how-to manual for doing anything but succeeding at war. There are some scattered truisms about preparation and leadership, but they only serve to illustrate larger points about, you know, winning wars, and if you're looking for real insight on those topics, there are far better books to read. So of course you can overlay it onto anything and treat it like an extensive metaphor for whatever you'd like, but also, why would you do that? Given how awful war is, it seems like the goal should be treating everything else less like it and not more."
"439",438,"Avis Black","People make a big deal about this book. It's overrated."
"468",467,"Royce","Just didn't seem to have that much wisdom. Maybe it's too subtle for me."
"470",469,"Khaleeb","Thanks Tzu. This reads like the war-strategy version of a Dimitri Martin standup routine. Lots of unattached parts flung out into the silence."
"478",477,"Houriyah","I don't usually read this kind of books.. it seems good for whom is interested in wars and stuffs. However it was good to know something instead of nothing. "
"483",482,"Peter Anderson","This book was just hard for me to read. "
"487",486,"Alexander Askar","Art of War by Sun Tzu is one of the most confusing book I've ever read. Throughout the book, I barely understood what was going on. There are so many tactics which will most likely throw you off. To understand the book, you must take a lot of time and think about what you have just read. It has been a year since I have read the book and I am still perplexed on what the author is saying."
"517",516,"Chad Warner","I've often heard this ancient text referenced in a business context. Sun Tzu's lessons about war are often applied to business strategy, competition, marketing, and leadership. Among the outdated, specific advice and observations about foot soldiers, weaponry, and terrain, Sun Tzu explains several timeless concepts about combat that can apply to business or personal life.The main theme is to know yourself, know your army, and know your enemy. By understanding the strengths and weaknesses of all parties, you'll be more likely to make decisions leading to victory. Tzu also recommends using deception whenever possible to confuse the enemy and take them by surprise. He doesn't declare fleeing from battle as cowardly, but as a practical alternative to fighting when the odds are against you.Tzu stresses planning before moving and basing decisions on reason, not emotion. He says that the secret to an effective army is to strike a balance between humane treatment and discipline.I didn't find the book revelatory or entertaining, but it was worth listening to simply because it's so commonly referred to. I listened to the The Art of War from LibriVox, translated by Lionel Giles."
"533",532,"inoel","I wonder why people would follow a war strategy from a man who haven't enter a single battlefield on his entire life....Too bad Kubilai Khan never wrote a book T_T."
"534",533,"Sergey Bakhtiyarov","I didn't find any other layers in this book than a mere war strategy set of rules. However, will definitely re-read someday as I've probably missed a lot."
"535",534,"Jonas Naeyaert","What is concrete is obsolete, what isn't obsolete is vague blabbering."
"539",538,"Jeremy Ford","Most of this appeared to be basic common sense. It seems not being a complete idiot is the real secret to being a good general."
"544",543,"Reuben","This translation, and the encoding for the free Kindle version, left much to be desired. The annotations were all in line with the text, resulting in original text being broken with several paragraphs of annotation. This made the reading experience difficult, as I was not able to reach my own read of the original text, and the contrasts. As someone with some experience reading translations of esoteric Asian texts, this flaw in the annotation causes so much of the sense of the original to be lost."
"547",546,"Christine Granados","I felt silly when I first read this laundry list but as I slogged through I realized this is kinda like Benjamin Franklin's ""Poor Richard's Almanac."" The purpose was how to live life better. I saw how to improve writing. One thing I kept wondering was: ""How accurate is this translation?"""
"550",549,"Numaan Ali","hooyadiin wasa"
"560",559,"Adham Hassan","Great"
"569",568,"Katrina","I felt obligated to read this book more than I actually wanted to read it. Much of it falls into the category of common sense, and overall I found it pretty boring. "
"578",577,"Carlin Humphries","I think most of the reason I didn't like this book was that I couldn't relate to it very well."
"593",592,"Timmy","Possibly a little over rated and quoted in my opinion. There are some passages which make for very useful 'life philosophies' and the work is written impeccably well. It has a lot of depth if you want to look deeper in it but I don't think I will be revisiting this any time soon."
"600",599,"Mo","A useful guide for warlike commanders who wish to be victorious. "
"602",601,"Denzel","again a book that doesn't engage the reader, its full of strategies about war "
"604",603,"Danny Oliveira","boring"
"609",608,"Eduardo Piero","Un libro de recomendaciones estratégicas sobre cómo llevar a la victoria en una guerra. Consideraciones que se aplican a otros temas como los negocios o al ajedrez."
"616",615,"Edwin Whiting","Meh...I know it's is considered a brilliant work but Simon Tam from Firefly summed it up best ""Sadistic crap legitimized by florid prose. Tell me you're not a fan. """
"623",622,"Crystal Scruggs","I will have to reread this. Not good choice after reading The Life of Pi. I'll give if another shot down the road & see how I feel then. "
"628",627,"Jonathan Bryant","Make sure you read this book at an elevation, gather plenty of reviews beforehand, and don't stretch yourself too thin over the pages."
"634",633,"Gully Ditta","Sure, The Art of War is logical and concise, but it failed to impress me—possibly because I’m not (directly) involved in warfare. Now, I am aware it offers transferrable advice, but for a book that comes across as supercilious, I think a lot of it is common sense. "
"647",646,"Omar Flores lopez","un libro que te puedes leer en un par de horas y que a pesar de estar dedicado a las estrategias de guerra te pone a adaptar analogías con tu vida cotidiana.Le pongo dos estrellas por que la mayoría de los consejos son bastante obvios."
"651",650,"Maria Paiz","OK, so I plunged into this book with the faint hope of acquiring some of that good ol' Chinese wisdom. Mine was the free version offered by iBooks, not the one pictured above... and, in addition to Sun Tzu's actual writing, this book comprised an in-depth study of the original text by Lionel Giles, complete with critical notes by other Chinese writers, and examples of Sun Tzu's strategies used in famous battles from all over the world. I know I should have given this skilled effort a better rating... but to be honest, I just wasn't interested. I found most of Sun Tzu's observations to be glaring and obvious, but then again, that's probably what ultimately made it a genius work that has transcended the centuries. "
"654",653,"Shyam Sundar","Great book. Just avoid this edition. "
"657",656,"Mic"," It's an interesting book.It also has some good lessons one can apply in our lives but some portions of the book are ,in my opinion,very disturbing.It ignores the capacity of people to change and assumes the worst about them.It may be a very safe thing but it sounds like something only a paranoid person could do."
"663",662,"BakuDreamer","Knowing is half the battle ... the other half is kicking serious ass "
"670",669,"Ahmed Elkholy","كتاب كويس للخطط الحربيه "
"683",682,"محمود النويشي","محاط بهالة زائدة عن الحدالكتاب يحتوى على بعض البديهيات الممصاغة بأسلوب عميق فى كثير من الأحيان"
"690",689,"María","uhm un libro ""ok"" bueno pero no tan interesante si no estas interesado en estrategia y/o sobre el juego mental de la guerra. Si me parecio bueno aunque no es un mismo libro en si sino como una lista."
"714",713,"Eliot","Quite frankly, I found this classic work a bit underwhelming. The text was awkwardly and disjointed, and I did not learn anything new. "
