"","X","user","review"
"36",35,"Steve Habina","This book was really highly reviewed and has been in print for like 80 years. However I feel that some of its age is beginning to show. There are times when I'm not sure if the author is trying to get a point across or trying to sell some sort of cure-all from 100 years ago 'Listen to what my friend John Smith from Springfield, MO said about my course!' and like phrases that are often said. His points are well illustrated and provides good examples though. It's a decent book, but shows its age. Worth a read if you want to actually win friends and influence people."
"37",36,"Khulood","I was hesitant at first, but I'm glad I read it! I think this book is brilliant. Sometimes you actually forget that this book was published in the 30s because many (if not all) of the points apply to the current day, especially in the work place. I've read a review that says the book teaches you how to be manipulative, but I don't think it does. A lot of the points reminds us that wherever you are, you are dealing with people, and politeness goes a long long way. When you've been working a long time, you see people being impolite (and rude) in the name of familiarity. It may not be the boo for everyone, but as a reader, I think it is a good read. "
"39",38,"Yurasawa","Vraiment un grand livre de M. Carnegie.je l'ai entendu pendant un voyage de 3 heures, Ce livre peut changer entièrement ta vie.un petit résumé : "" Pour se faire des amis, influencer les autres et les gagner à notre cause, il est important de savoir ménager leur égo ; ceci passe par un changement important dans notre comportement de tous les jours, qui consiste à ne plus critiquer, à s’intéresser réellement aux autres, à sourire, à retenir le prénom de notre interlocuteur, à leur faire sentir leur importance, à ne jamais leur dire qu’ils ont tort, à parler de nos erreurs avant de parler des leurs, à motiver, à complimenter sincèrement, et de manière générale, à toujours ménager leur amour-propre. "" "
"40",39,"Michael D","A Classic!! I should probably read this again.. it's been a while ;] "
"41",40,"Lane Sawyer","This is a book I've been slowly processing for the better part of a year now. The ideas it contains are simple, and it all basically boils down to ""be nice, see things other people's way, and then exploit what they want"".At times I felt like the techniques were almost a little dirty, given that Carnegie is essentially asking everyone to exploit the human psyche. For example, rather than address a problem directly, you are supposed to butter up the other person, make them feel important, bow to their every need, and then they'll do what you want. I guess you can't argue with the results, but some of the things in the book just felt icky.That said, the book contains good advice on what makes people tick and gives good ideas on how to make people like you. It's a good read that will add one more feather in your cap to help you navigate your job, your friends, and your family relationships."
"42",41,"Aaron Bolin","Still good advice decades after it was written. It would be interesting to see the family tree of self-help books; I'd bet that this little book (a quick read) is near the root."
"45",44,"Jacob Standard","Each chapter has interesting stories and lessons from history about how men and women have been successful in life and business. (A lot of the stories are from Lincoln and Teddy Roosevelt, who are 2 of my favorite men of history). In each chapter, Carnegie drives home a simple point that would be useful in day to day interactions. Some of the points are as simple as being genuinely happy about seeing people and seeking to avoid arguments at all costs. That being said, none of the author's points are mind-blowing in themselves; however, I found it quite useful to see how I can improve in my relations with others. I would certainly recommend this book to any of my friends. You have nothing to lose and a whole lot to gain by reading this book."
"48",47,"Tuanking","It's a good book,maybe it's helpful for my future.I enjoy this book very much,even if I'm not good at English.This book has a lot of examples,so sometimes I can't completely understand them.I think I should read it again after several months."
"49",48,"Matt Weisel","A lot of good insights here. I feel like we do a lot of these things in the modern work place anyhow, but these techniques probably originated from this book."
"50",49,"Lenny Rustian","I love it, I'll read it more and more"
"51",50,"Madyson","Wow, so I bought this book used and it is a version from 1964. I found it incredibly interesting to read in that all of the examples are very outdated and honestly, the book needs feminism. But that being said! After 1981, two sections were removed, on writing business letters and rules for making your home life happier (the latter being almost horrifying to read, being a young female growing up in the 21st century). Also, updated examples were published after 1981 (I'm getting this from Wikipedia..soo)Fundamentally, most of the advice and general points in the book are great, and I may reread the newer version in the future. Reading this version was like looking in a time machine!"
"52",51,"Hảo (Sevily) Nguyen","""Sự thành công là do 15% năng lực, còn 85% còn lại là nhờ những mối quan hệ."" Cuốn sách này đã hoàn toàn chứng minh điều đó. Topic chung vẫn là tầm quan trọng của EQ trong xã hội ngày nay, nhưng đôi lúc người ta quên hoặc không xem trọng nó. Dù những ví dụ vẫn chưa gần gũi với nguời Việt Nam nhưng dịch giả Nguyễn Hiến Lê đã hoàn thành rất tốt nhiệm vụ của mình khi lồng thêm vào những ví dụ phương Đông.Và một quy tắc bất di bất dịch mà tôi rút ra được khi hoàn thành cuốn sách này: always put others first!"
"53",52,"Heliocentric","An insightful book with very useful tips and short case studies which apply the tips. However, I felt that the tips given throughout were largely similar and simply reworded - most of them essentially boil down to understanding and empathising with people."
"56",55,"Ko Matsuo","This book has consistently been on best business books to read list. It's a good read. Some tactics seem a little sale-ish (""get the other person to say 'yes', ""talk in terms of the other persons interest""), while some are timeless (""dramatize your ideas"" and ""let the other person save face""). Easy read. Fantastic that this book published in 1938 still has legs."
"60",59,"Andrew Westlund","Amazing how this book has withstood the test of time. On occasion, reading anecdote after anecdote got to be a bit much, but I found myself really relating to some of the examples, too. "
"65",64,"Alistair Mayor","Gives Incredible Insight. Must Read."
"66",65,"Ginger","A well written book. Enjoyed reading it..."
"67",66,"Sher","When I first read it, I determined to read it once a year. I have since read it twice . . . not quite once a year. It is a very influencial book. I should read it again soon."
"68",67,"Bethany Nielsen","Great advice and somewhat ahead of its time in regards to self-help books. A lot of the suggestions and ideas are common sense. We would all do well to internalize this."
"70",69,"Dexter","Interesting read, definitely makes you re-evaluate your day to day conversations. I enjoyed it."
"72",71,"Jed","Working my way through my favorite booklist-http://artofmanliness.com/2008/05/14/..."
"78",77,"rachael HELPS!"," extremely applicable and relevant even in 2011 ! good book"
"79",78,"3li","اعجبني الكتاب وطريقة اسلوبه في اعطاء المعلومه ،، حيث يبدا بقصص قصيره لها علاقه بكل فصل وثم يختم بالتطبيق . انصح باتباع نصائح الكتاب وتطبيقها في الحياة . بامكانك مراجعه القواعد من وقت الى وقت"
"80",79,"Tom Schulte","Well, allow me to be ""hearty in my approbation and lavish in my praise"" for this sage tome. It strikes me as exciting, wise, and wonferful as the first time I read it. Following Carnegies advice, I probably should refer to it more often. I'll keep this copy at hand. Hopefully, that'll help me find the courage to live this way."
"81",80,"Jason  Everaert","I think that this book is the accumulation of Dale Carnegie's lectures. The way that it is written is him making a claim and applying stories and multiple situations to support it.The priority in effective communication is outstanding, rather then a simple ""Do This"" it is more a pause and think book. Trying to apply the situations to one's own life. Working on communication and human sciences, Dale calls upon his experience to help those who want to improve personal and business interactions.I think that rather then reading it monthly as suggested, Ill read it again to start 2017"
"86",85,"Kain","Podszedłem sceptycznie do tej książki, ale okazuje się przydatna. Co bardzo fajnie, wiele rzeczy opisanych w tej książce stosowałem dotychczas naturalnie (jako manager Arta Foc, przyjaciel, kolega). Jednak ""zwrócenie uwagi"" na te aspekty kontaktów międzyludzkich może ustrzec od popełnienia ewentualnego błędu - wiedza o poprawności niektórych reakcji daje możliwość ich stosowania świadomie."
"87",86,"Emir Haziq","They should name it how to be a great listener. Pfft. Transformed the way I see (listen?) the noisy voices all around the world that cryimg for attentions. Welp, from listening comes the understanding of others, and that is the source of all kind of love. Eh."
"88",87,"Faranak Bakhshipour","مقطعی از زندگیم را مدیون این کتاب هستم ... مرا با آدمها دوباره آشتی داد"
"94",93,"Karem Mahmoud","Such easy steps to follow in order to maintain healthy social, personal and professional success... Steps that are already integrated in our common sense and human nature, but we tend to forget them as we proceed on life and its complications. This book is a pause for people to rediscover those inner human nature and apply their findings to make their and others people life better an happier hence full of success. "
"95",94,"Samuel Rey-mermet","Simple but efficient technics to avoid argument in relations."
"96",95,"Leeyeannee Lee","I bought this book after my fren introduce me of Dale Carnegie"
"97",96,"Tessa","listen more than you speak"
"98",97,"Peeravich Paoprayoon","It is fun to read, with a lot of examples. However I cannot see how to apply that to real life if I'm not a sale man.Did I just misunderstand the book?"
"99",98,"Jimbo","A well written book. Enjoyed reading it..."
"100",99,"Raman Heer","awaa"
"102",101,"Ralph","A well written book. Enjoyed reading it..."
"105",104,"Liv","Interesting book; Carnegie ties psychology with his own experience and the experience of members of his classes. This book is very repetitive, which whilst is a little tedious, means that the ideas introduced start to sink in. Every idea proposed is elegantly linked with plenty of examples showing the reader how to use the ""principles"" in practice. Overall a good book that will give the reader something to think about when faced with new social interactions."
"107",106,"Bruno","It is emblematic of a man, dale Carnegie, and America at that time."
"112",111,"J.D. DeLemont","This is such a hopeful little book. At some point in your life, someone who is trying to seem nice while actually acting superior will hand you this book. They will tell you that you absolutely have to read it and it will change your life. So you will. What you will find is a really nice, optimistic take on the world from a guy who just generally had a good attitude. You will not see the underlying white and male privilege, but it is there. None of the things that happened to the author would have happened if he was, say, a black female. And yet, it is uplifting and really a good read if you ignore the obvious flaws. "
"114",113,"Jordan","A book that contrary to its title, encourages people to be less manipulative, more genuine and positive in nature. Carnegie relates his golden nuggets of wisdom through telling real-world stories of people in everyday situations. I feel that his 12 principles say it all.1. The only way to win an argument is to avoid one2. Show respect for the other persons opinion, never say ""you are wrong""3. If you are wrong admit it quickly and emphatically4. Begin in a friendly way5. Get the other person saying ""yes yes"" immediately6. Get the other person to do a great deal of talking7. Let the other person feel that the idea is their own8. Try honestly to see from the other persons point of view9. Be sympathetic with the other persons ideas and desires10. Appeal to the nobler motives11. Dramatize your ideas12. Throw down a challenge On being a leader:1 Begin with praise and honest appreciation2. Call attention to people's mistakes indirectly3. Talk about your own mistakes before criticizing others4. Ask questions instead of giving direct orders5. Let the other person save face6. Be lavish in your praise7. Give the person a fine reputation to live up to8. Make the fault seem easy to correct9. Make the person happy about doing the thing you suggest"
"115",114,"Miranda","I appreciate universal truths and this book is full of them. I didn't love the 'used car salesman' feel of this book, but I found the principles spot-on. I underlined throughout while reading it and I will review this book regularly as I live my life. How precious the pearls of wisdom are that Carnegie shares here!"
"119",118,"Renee","If you have regular contact with human beings, you should read this. "
"120",119,"Lyndsey","This was my favorite book when I was younger... Lots of needed tips for this girl:) It reminds me how to better implement true principle, namely appreciating and loving people for who they are and showing that they are important through your actions. Upon the revisit this time around, I still liked it well enough and learned new things that correlated with this stage of my life. I must warn, however, that I got equally bored towards the end, and ended up tuning most of it out. Which is a shame. I will have to revisit the end again after a break. "
"121",120,"Groundskeeper Willie","A well written book. Enjoyed reading it..."
"122",121,"Len Altieri","Neat book. I liked it."
"123",122,"Gusto","http://www.seoseocu.com bu kitabı okumanızı tavsiye ederim. www.tasarimistan.com www.bircekim.com www.birdavetiye.com www.birceviri.com thank youseo web tasarim davetiyehavadan cekimbal"
"125",124,"Will","I liked the book overall. it does not jive with my theology. However as long as I am genuine in approbation, praise and so forth I think this is a good way to work in people relations. I am giving it all a try."
"128",127,"Leah Anderson","A Really good book, with advice when dealing with difficult people. I read this book to help me at my job, and some of the suggestions have really helped. It was easy to read, enjoyable with the real life experiences and suggestions in how to reduce those difficult situations that you encounter, worth trying. "
"130",129,"Tariq","Very good. Gives you golden rules on how to communicate with people. I recommend it "
"132",131,"Mike Rice","A really great book for anyone who is wanting to learn to better interact with people; especially those who finds themselves in positions of authority or influence. This truly is a 'must read' for all people, as it helps bring a more concise understanding of the way we respond to each other..and the whys associated with those responses. "
"134",133,"Quinn","An informative book on a set of of social skills most parrallel to a politician's. "
"136",135,"Tiana","Great ideas This book should be used in schools as a guide. Many young adults would be at a huge advantage if they practiced these rules at the beginning of their careers and in their relationships. "
"138",137,"أبو السمن بتول","كتاب رائع يشرح فيه الكاتب أهم الصفات و المقومات التي يجب أن تتحلى بها لتجعل نفسك مميزاً و الجميع يحبون مجالستم، كما ان الكاتب أضاف مجموعة من القصص و المواقف من واقعه الغربي ليؤكد صدق كلامه "
"145",144,"Alisha Hanson-Glatzel"," ""Any fool can criticize, condemn and complain--and most do."" I wish I could commit this whole book to memory. This was required reading for a business class I'm taking and I was dragging my feet, not wanting to struggle through another dry and boring book. This is anything but dry and boring.Honestly, I could have used this book at the beginning of the semester. Working in a team of 5 to complete a semester long project has been rough. Some people don't care about doing half-assed work and will gladly accept a C while others just didn't bother to show up to team meeting. I could have used Dale Carnegie's wisdom during this process. Maybe I wouldn't have gotten stung while trying to extract honey."
"148",147,"Miguel David","It is an old book (a lot has changed since 1936), and one can see that even though they tried to update the books examples. Only reason why I'm not giving 5 stars.It is at the same time a timeless book with principles that held for my grandfather and will still hold for me.Highly recommend reading it as we are all social animals."
"149",148,"Nazrul Buang","Just finished reading ""How to Win Friends and Influence People"" (2006) by Dale Carnegie. Perhaps the most well-known self-help book of all time, I decided to borrow it and understand Carnegie's most popular book that serves as influence for many other modern self-help books.If the book's contents seem familiar, it's because the book was originally written back in 1936. Carnegie's book details the basic skills of communication that are common sense in terms of dealing with people, yet are underutilised by many people. His words of wisdom are simplistic, and he preaches values of empathy, humility, patience and understanding so that readers can become better people.The lessons in the book are backed up purely by anecdotes that the author has personally heard from the people he has come across during his lifetime. More story-based than scientific, his writing style reflects the kind of person Carnegie is: a hardworking boy from Missouri who experienced many failures and setbacks in his career, but had a knack for public speaking and soon got his huge break and became the most influential self-help coach of all time.Though the contents and writing style are understandably dated, his lessons are anything but obsolete. They serve as timeless morals that everyone can benefit and learn to apply in daily life. I thank the man who perhaps would not understand the sheer importance of his own book even to this day.NEXT BOOK: ""The Art of Work"" (2015) by Jeff Goins."
"151",150,"Helen","A well written book. Enjoyed reading it..."
"152",151,"Linda Asher","reading a second or third time. timeless. Should keep to review every now and then."
"153",152,"Erinn","An old book, but very valuable I formation for everyone! "
"155",154,"Tim Cook","Ok, so it's been a while since I finished this one... This is a massive book that covers a LOT of ground! A definite must for anyone who wants to impact other people and figure out how to win people over and keep them (the opposite of manipulation... :o) )"
"157",156,"Dwight","Although this book is a little dated. The principles and ideas are sound. I believe this book has helped me to become a better listener."
"158",157,"puTri","Buku ini dah lma bgt pnya, klo ga salah sktar kelas 1 ato 2 smp gtu, tp terakhr dipjm temen n blm blik smpe skrg :( mana orgnya ga tau kemana, ya sdhlah. Well, bukunya bgus, dari penyajian kata2nya jg ga terlalu kaku...that's all "
"161",160,"Richard Hare","Referred to in a Social Psychology MOOC, so I read it despite scepticism and found it surprisingly useful. Probably worth reading a few more times."
"162",161,"Ovi from nugget","How to Win Friends and Influence People – Dale CarnegieIf there is only one thing that you will remember from “How to win friends and influence people”, make sure it will be Abraham Lincoln’s famous quote: “a drop of honey catches more flies than a gallon of gall.”Keep this in mind the next time you start a conversation with your life partner, colleague or boss ...more"
"164",163,"Shakira","practical and brilliant.."
"166",165,"Mushfiq","A great book with practical examples which makes it very interesting. "
"167",166,"Nigell","Somewhat of a chore to read at times, but overall a great book with excellent and valid principles that can certainly be applied. A book like this would best be something of study material or morning inspiration."
"169",168,"Pratap Palthady","A timeless book. Read it for the first time when I was 15 after my father recommended it. The examples are great and the advices are relevant to this date."
"170",169,"Kimberlli","This is definitely a must read. Even if you don't feel like you actually need this type of advice. It will give insight into people's behaviour and it will also help see if you're doing something that is setting you back, because you might be doing it without intending to. A lot of things might seem obvious, but it is the type of stuff one usually overlooks in everyday life. And it won't hurt to keep these rules in mind."
"172",171,"Will Gregory","The techniques in this book honestly work. there are plenty of stories that show examples of when and how the techniques presented in this book work. there are also a plethora of inspirational quotes. good for anyone, from a college student, to a busy mother. this book really gets you to understand people better and helps you interact in ways that will be to your advantage."
"174",173,"Susie","I finally read this book cover to cover, even though it has been sitting on our shelves for years & I have skimmed through it a few times. It was worth the read. In fact, I've decided I need to read it about once a year.The title sounds like it's a book on how to manipulate people, and since it was originally published in 1937, it is terribly dated in an interesting sort of way. However, the principles are fantastic - basically the Golden Rule broken down into subcategories with dozens of real-life examples that made me sit back, think about how I interact with people, and decide to consciously make some changes.In fact, since reading it, I've made an effort to change my reactions/interactions with my kids and all the people I have had to interact with as a result of moving (moving truck drivers, cable installer, lots of customer service reps, etc.). It's been refreshing and enlightening. Not that I was a beast before, but we can all get in the habit of sometimes letting our frustrations get in the way of treating people with the respect and consideration we all deserve. You'll see what I mean when you read the book."
"177",176,"William","Despite what some reviewers might have you think, this book is not about flattering people with fake platitudes so you can puff up their self-esteem and take advantage of them for personal gain. I've seen a few reviews that state this and it's obvious that they either didn't read the entire book or they only skimmed it. Dale points out multiple times in multiple chapters that the intent of his book isn't to have people flattering others with false praise. If you missed that, it is your fault, not his. As for my review: This is a relatively useful book. Some of the information was common sense to me (don't interrupt people while they're talking), but some of the tidbits were very useful for navigating the workplace as well as ""civilian"" life. Simple things like making others feel important for their contributions are easily forgotten nowadays, it seems. This book (albeit with the information properly condensed and the examples made age appropriate) would be fantastic for children in younger grades because it teaches you how to listen to others, to respect what they're saying and to expect the same in return. In a perfect world, you would expect parents to teach these types of life skills, but that isn't always the case. I'm sure I'll re-read this book a few times (though I highlighted particularly useful information), but I'm still docking a star because, at least for me, some of the chapters fell flat due to it being common sense to me. But that's just my personal opinion, obviously. You may get more or less use out of it. I suggest you check it out for yourself, though."
"179",178,"ishwhe","I bought & read this book when I was in China, as it was one of a couple ""classics"" that were readily available in English. I picked this book up because I loved the movie ""How to Lose Friends and Influence People"" and thought this book was based on that... (Kindly excuse ma ignance.)Since I had no clue what this book was about, I didn't know what type of book it was. At first I thought maybe it was a farce, that this was a parody or something, because... I don't know, it seemed so cliche? But then I got really into it and started thinking Dale Carnegie was a genius! I could use these methods in my life! I even started trying to memorize rules in my head to use for the future. On top of that, I remember thinking it was an amusing read, and I liked hearing all the little stories.I need to reread it. I forget all the tips. They were basically ""Be a genuinely nice person to others"", right? haha."
"180",179,"Aubree","March 2009: I enjoyed this book a lot. I have tried to implement some of the principles in my life and work!April 2012: (currently reading again)"
"181",180,"Crystal Freeman","Most likely my favorite self help of all time... if only I could remember it."
"182",181,"Nirav","Nice book to read!A good motivational content for improving your relations in your day to day life."
"186",185,"Asrina Maharani","pesannya repetitiftapi mungkin itu maksud buku ini kali yalanjutin laen kali aja deh"
"188",187,"Menglong Youk","This book is probably in the top ten list of self-help books I've read so far, no wonder why it's still alive although I was first published in 1937. There are a few reasons why it can be able to catch my interests :1. It stated clearly in each point. 2. It contains many practical examples of famous people during his time.3. It summarizes what it has described into an easy-glance.It is highly recommended to whomever wants to know about self-belief, self-confidence and simple steps to make friends."
"192",191,"Jonathan Rodebaugh","This was an interesting read. I believe a more accurate title would be ""How to manipulate people to get what you want while looking like a good person."" There are some good advice about how to mitigate arguments, work together and advance, however this is one of those books that can give perceived power to the wrong people. Manipulation can and is a very serious issue and this book gives you the keys on how to manipulate situations to your favor. That isn't a real honest position and can ultimately hurt those you love the most. "
"193",192,"Nigel","very VERY useful tips and tricks here"
"195",194,"Odolena","Interesting read, fives a lot of example of strategies companies have to influence behaviour. Great help for sals people and anyone working in marketing. Very iteresting psychological insight in human behaviour and consuming patterns. I enjoyed reading it and it gave me a lot of ideas."
"198",197,"Oyundalai","A great man shows his greatness by the way he treats little men :)"
"201",200,"Joe Cotellese","I read this once a year. You should too. "
"202",201,"Kristin Thomas","Highly (unintentionally) entertaining. I don't think there are many people out there who could use the lessons of this book more than me. I'll probably have to re-read this one from time to time.New friend count after reading this book: 0 (will have to keep a tally)"
"204",203,"Bima Rasyidi","i think this book actually open my mind about how to appreciate somebody,how to know the others people habit. now i have open my mind and i just want to prove it :)"
"205",204,"Kenny Tang","The stories are from way back in the day and feel bit outdated but the lessons are timeless. Just read it."
"206",205,"Agnofeld","Give u the basic of good human relations. Changing ur paradigm to social-oriented approach. All of the points are very practical. What's left is up to us to practice them regularly. Combine with body language skills."
"207",206,"Inger","Interesting book, although the book is old it is still relevant. I recommend you read this book for your own personal development"
"210",209,"Smpaetz","Although this book is a classic it does not discuss the art of keeping friends nor does it cover levels of friendship. I wish there was a book that talked more about what it takes to maintain friendships and how to grow friendships to a deeper level."
"212",211,"Yashveer Singh","When I heard the title of the book, made up my mind that I would never read it. Met a person while travelling from Pune to Mumbai, who suggested that I should read it. Gave it a shot, and instantly fell in love with it. A must read for anyone who wants to improve his relations, understand the way human beings behave, and develop good people management skills."
"214",213,"Anne Marshall","An excellent book filled with useful information and examples."
"215",214,"Selena","It was a very interesting book. Pretty much common sense (but if it were so common, there wouldn't be a book about it!).I ran into some cases of me going, ""But what if...?"" that weren't addressed, but I figured in real emergencies, you wouldn't follow this book's advice.Anyway, will be trying to follow some of these in the future and see how it works out for me."
"218",217,"Hannah Z.","horrible title but really great book. hard to believe it was written in the 30s!!!"
"219",218,"Sunil","Excellent should be required reading for every professional. "
"221",220,"Natasha","'How to Win Friends and Influence People' was the first book recommended to read as part of my Animation degree as so much of our work is done in teams and therefore requires good people relations and the ability to share/sell ideas. For this purpose, I felt that Carnegie did a good job and left me with a lot to ponder on! Carnegie uses lots of anecdotes to help explain and memorize the teachings and the summaries at the end of each section also make the book easier to recap. I'd say the core message in this book is (at the risk of over simplification): treat people kindly and respectfully and they're more likely to listen to what you have to say without adversity. Be humble and patient. "
"223",222,"Pvw","First published in 1937, this still is a classic that surpasses the thousands of other books that have afterwards been published about maintaining successful relations with other people.Although you can feel the 'American Dream' lingering in the background, and even if the fascination of Carnegie for presidents and industrial tycoons feels like an odd choice to a present day reading public, that doesn't take away that the simple principles Carnegie expands are still valid today.Want some basic ones?1) Refrain from complaints or criticism, judge no one2) Show your appreciation, be honest and straightforward3) Instill people with a desire to do or want somethingAs for conversations, the book boils down to: don't be self-centered, stop babbling about yourself and show genuine interest in other people.Carnegie explains all his ideas in a engaging manner and illustrates them with loads of examples or anecdotes.The funniest thing to do with this book is: trying it out!If you apply only a few of the ideas on the people around you, either familiar or new acquaintances, the result is astonishing. Friends visit you more often, total strangers poor their heart out (without being drunk and in a bar) and everybody seems to think you're the nicest person on earth.Thank you for reading this, I really appreciate the time you gave my review. ;-)"
"226",225,"Megan Marie","I'm not a fan of the title of this book...But, I find that there are many topics within these pages that focus our thoughts, actions, and words on being an encouraging friend and person of influence to the people you are around.  ""Being encouraging requires a special attitude. When you look at another person, rather than seeing her faults, you need to be able to see her strengths and possibilities, what she is capable of."" ""Many of us don't take the time to consider what actually motivates people."" p.211 I found this book written to the business audience but I believe teachers, parents, and anyone looking to be a supporting friend can find examples of great moments leaders led others to believe in themselves, something we all should strive to impart in others. :)"
"227",226,"Tom Delmonte","Very good book on maintaining good relationships."
"228",227,"Kornelija","I'm reading it constantly and it really helps me to gain confidence in communicating and always helps me in depressing situations of life :) "
