"","X","user","review"
"399",398,"Stephen Arnott","Hunter S Thompson is a talented writer with an incredible ear for words, but this story is empty. Empty of interest or meaning.Two men go to Las Vegas, get high (why, I don't know; they don't appear to enjoy it) and in a very selfish, arrogant way annoy, inconvenience, insult and occasionally terrorise (I'm referring to the waitress and the elderly hotel maid) the people around them. The point being...what?In Thompson's defence, this work started life as a couple of magazine features. It was never meant to be a book and doesn't work as one."
"400",399,"Sherlindreah","I just hate everything that looks like drugs praising and I don't really see the interest of a book with no stories involving two guys who do nothing but being two totally fucked up freaks.I'll give Thompson another chance though (even if one of his best friends was Johnny Depp who I despise as well.The guy is bonkers and plays bonkers...and of course people cry ""genius !"" at that...)No point in doing anything with this book than forgetting it quickly"
"410",409,"Manray9","Over-praised, drug-fueled trash. I wouldn't call it literature."
"412",411,"Haloperidol","mmmmm Extrañamente , no me ha gustado.Yo creo que me lo he leido en un mal momento y bueno no se.Me ha costado acabar de leerlo y no me ha hecho demasiada gracia que al hacer la pelicula hayan usado parrafos exactamente iguales.Me resultaba raro leer algo que habia oido como una voz en off al principio de una pelicula ( por cierto a mi la peli ni fu ni fa, tiene sus cosas ,pero es de esas pelis en las que Terry Gilliam ME AGOBIA).Me costaba enterarme de lo que leia, aunque tengo que reconocerle el merito de transmitir a la perfeccion sensacion de confusion (! rodolí!)"
"414",413,"Lois","Hated this book."
"431",430,"Jackie","I can't see why this book is so popular. Best bit is the illustrations by Ralph Steadman.Story starts at frantic pitch, stays there throughout, then stops."
"434",433,"WendyMcP","I give up. I know many HST fans, but I just couldn't hang with this one. A few chapters in and then it moved further and further down the stack of books on the night stand. ""Which one tonight? Fear & Loathing? Nahhh."""
"440",439,"Ed Blanco","Stupid."
"451",450,"Cathy DuPont","I will not kid you and say that being twisted on drugs won't help you understand this book more; it will. Not a necessity but once you dig deeper into the mind and works of one Hunter S. Thompson you will crave whiskey, beer and ""...everyone narcotic known to mankind..."" Enough of my story, this is after all a book review.Rest assured that is not my comment and those words were not uttered by me. I copied it from another Goodreads member. I tried reading the book and got to about 1/4 and just shook my head in amazement and wonder. (I had previously glanced through some comments many of which were four and five stars from members of Goodreads.)Then I got the movie with Johnny Depp and watched most of it, then went back to the comments here. Then read more of the book. Guess I've never been ""twisted on drugs"" enough to like and/or understand why mind altering drugs such as LSD and methamphetamines were the rage in the late '60's and '70's. I hope that doesn't make me a bad person because I'm not judging Hunter Thompson and Gonzo anything. It's just not my taste, color and imagination. "
"452",451,"Elinor","A friend of mine summed up my feelings towards this book by describing it as ""shallow, boastful and tedious""."
"476",475,"Viridian5","I gave up on page 95, too disinterested to go on. It started off sharp, but I got tired of all the drug-fueled paranoia and ego, how it kept hitting one note over and over."
"503",502,"Alicia","I saw the movie first and liked it. I read the book and couldn't get the images of the movie out of my imagination, or lack thereof. Movie better!"
"504",503,"Cheri M","He used words well. the story itself was not entertaining to me. "
"515",514,"Missy J","Very difficult to follow. There are some funny sentences here and there, but this steady stream of consciousness plus the fact that fiction and reality are not distinguishable, made it very hard for me to follow the story, thus I didn't enjoy it."
"525",524,"Bianca","When a friend recommended this book to me, it was after we had a conversation about Las Vegas and how I had worked there. Consequently, I figured the book was about Las Vegas, the mafia, the darker side of Vegas, gambling, working the system, etc. Normal sort of Las Vegas book themes. I should've read the reviews or something beforehand. This one is all about 2 guys' drug binge for a week while they happened to be in Las Vegas in the 70s. Talk about some gnarly stuff. I've never even HEARD of half the drugs they mention, and has less knowledge about what kind of crazy trips they induce. At any rate, there are a couple of comical moments in the book, but overall, not worth reading (and since the books are 99.99% of the time better than the movies, I probably wouldn't watch the film either)."
"572",571,"Brenda Jean","I tried. More than once. I just couldn't do it."
"581",580,"kaitlin","I think I missed something. This is supposed to be an American classic, but I just didn't get it. It took me about a month to read 1/3 of it and then I just quit. "
"584",583,"Lauren Gural","No. "
"588",587,"Wood","This book is awful. Tho movie as well."
"604",603,"Kaitlin Mooney","What a crap book. I might of enjoyed it more if II knew more about the politics of the 70s I was only able to grasp one Lyndon Johnson reference and that was only because me and my dad were watching his inaugural speech on the american history channel before I read that chapter. Like I would know what LBJ meant. I hate the drug the culture. I am getting rid of this book so if anyone wants it tell me, its yours. "
"608",607,"Ali Ünal","What a waste of time."
"618",617,"Jafar","Yes, I see all the raving reviews and the four- and five-star ratings, but I honestly don’t remember the last time I was so bored and annoyed by a book. Barring a massive conspiracy, maybe I just didn’t get this book? This is what I got from the book. Please help me if missed something. We drove more than 100 miles an hour while drunk and high. WAHAHAHA! We ran up a huge bill and fled the hotel without paying it. WAHAHAHA! We picked up a teenage girl and gave her drugs and then left her alone, all scared and paranoid. WAHAHAHA! We nearly strangled the poor cleaning lady. WAHAHAHA! Do the good people who’ve never done, and will never do, and in reality will be quite appalled by the things described in this book, really find these tales so interesting and charming? Or did this book offer subliminal messages about human nature or sociopolitical conditions of its time that I missed? What does this have to do with the heart of the American dream? Describing the book as some kind of a backlash against the Vietnam War and the fraudulent Nixon administration must be another joke that I don’t get. This book somehow reminded me of Sexual Life of Catherine M. People waving their filthy laundry – the stench going up to high heavens – in our face, just out of sheer narcissism. Look at me! Aren’t I great?This book must have been really cool and hip when it was published in 1971. If anyone writes a book like this these days, the only thing that I have to say is: grow the fuck up. "
"621",620,"Tafena","Easily the worst book I have read. I hope the movie is better"
"629",628,"Alethea","Not my thing at all. Dribbling drug drivel. For me it's like a loooooong dream sequence without any literary merit. "
"646",645,"Ruby","Nope, couldn't do it. There was nothing gripping me to the story or compelling me to go on. Even the ""funny"" bits were trying too hard. I thought this book would be a fun Christmas read but it was just... No. Possibly I have just heard enough of this sort of story for one lifetime. Other people's hallucinatory experiences = BORING to me! Even the writing was bad. Ugh! Ok, I will stop now. "
"657",656,"Rory","Stupid. How did this come to be considered a classic. It's supposed to be funny but I seem to have missed most of the humor."
"666",665,"Robert Jacoby","I didn't like this book much. Oh, there are funny episodes strewn throughout, even some laugh-out-loud moments. But as the ""story"" moves on you'll find that everything is self-induced. It's just Hunter S. Thompson (and his lawyer) sent by a magazine to cover events in Las Vegas over a weekend, but instead they're loading themselves up on whatever drug they can get their hands on: mescaline, acid, cocaine, uppers, downers, ether, amyl, tequila, rum, pot. ""In search of the American Dream.""Right.Just watch the fun now, kids! We’re going to get loaded up on whatever mind-altering substances are available and Let’s…See…What…Happens! Even if that means putting ourselves and innocent folks in life-threatening circumstances! And when we “come down,” don't worry, we’ll just reach for more (or different) drugs and do those! And do it all over again! And again! And because we don’t *really* have anything to say, about anything (throwing a sentence or two in about Nixon to make it look like you're talking about “something” doesn't count), we’ll get in the car (our *rental* car) and drive around and drag race with ""the man""! And vomit out the window! And ruin hotel rooms that we don’t have to pay for! What a dick move.After a couple of episodes I was wondering when the heroin or crystal meth was going to be administered. Oh. Wait. Is *that* stepping over the line?Crap like this wears thin really fast because, in the end, it has to end. It’s the same reason Cheech and Chong aren't doing their ""drug bit"" anymore: it's old and pathetic. Because it's only funny being a dope-head for a little while. A *real* little while. Then you wake up. And that’s when your limited view of the world is revealed; if not to you then certainly to everyone around you: that the drugs are not expanding your universe, they’re actually making the universe collapse in on you—selfish, self-absorbed, pitiable “you.”How childish. How retarded. And by that I mean ""stunted,"" for that's the origination of this text: a stunted and self-centered view of the world."
"698",697,"Sera","I thought that this book was terrible. At times it was funny, but overall, I found no point in it."
"700",699,"Alec","I honestly could barely get through this book. It has no plot, it really is just a bunch of rambling about doing a case full of enough drugs to kill an elephant, and roaming around Las Vegas. There is absolutely no story, and nothing new or exciting to read about it. It's literally just drunken ramblings of 2 men doing every drug imaginable and going to, of all places, Paradise City. I just don't see what is entertaining about it, or why it is considered such a classic. I kept reading about how it has so much to say about American culture and the ""American Dream,"" but once again I found it to be just drunken, incoherent rambling. I don't even normally write reviews on books, I guess I am just pissed that I spent 20 bucks on such garbage. Maybe if I tried watching the movie first or reading it at a later date I would understand why it is so popular and why everyone and their mother has a tattoo of Johnny Depp tripping balls in the desert, but that won't be for a while."
"701",700,"Tanja","Only read 20% of the book but it didn't seem like it was going to improve. I don't quite get all the high ratings."
"704",703,"Jen Nguyen","I read this book based on a recommendation...and I shouldn't have bothered. This is one of the few books that I tried to get through but just couldn't. I can't appreciate the story because I don't do drugs, so I had no idea what he was talking about half the time. The other half of the time, it just bored/confused me. The story never develops into anything meaningful or anything that makes even the slightest bit of sense. I have a feeling the people who claim to like this book are either bandwagon fans or drug addicts. As for me...I am neither. So, not my cup of tea."
"706",705,"Katie Lindquist","Didn't get it, didn't like it."
"734",733,"Patti","Meh. Maybe I'm too old for this book or I should have read it when I was more adventurous. Couldn't get into screaming, drug induced road trip. I prefer a plot or message."
"749",748,"Wendy Crittenden","i am 90% sure i read this, but i don't remember really taking a liking to his writing. maybe i just don't like the cult following he has. your guess is almost as good as mine."
"751",750,"Courtney Perry","After about 50 pages I finally had to give up on this book, which is something I usually never do!! I guess I can see how it could be funny and entertaining, but to me it was really just annoying how the two main characters are narrating through acid-filled heads. You have to really try and search for the plot of the book through the extreme hallucinations that the main characters are constantly seeing. Maybe if I had read further, would have enjoyed it more, but it probably just wasn't for me!"
"754",753,"Jen Jaketic","I agree with another review: don't read this if you have never read Hunter Thompson before. Actually, don't even read this at all. I think two of his other books, ""Hell's Angels"" and ""Fear and Loathing on the 72 Campaign Trail"" are great - documentaries done in his voice. This is just a book about him and his attorney being high off a bunch of drugs...and the movie is way better, as it actually had a point. There was no Super Bowl in the book."
"777",776,"Luke Petersen","this book is silly"
"785",784,"EgoYoMe","So boring."
"799",798,"Mahana Petersen","While technically I was on drugs (cold meds) when reading this, I feel they weren't strong enough to get me through it or make me understand any of it. It's chaotic, wild and nonsensical. Thoroughly disjointed with entertaining moments and WTH did I get myself into ones as well."
"822",821,"Beckie","Frankly, I just don't get it. What does everyone see in this book? It's just the drug-addled ramblings of a rebellious misfit as far as I can tell."
"836",835,"Anna Brammeier","Unfortunately, despite its revered placement in the niche group of stoner-stream-of-consciousness lit, I did not like Fear and Loathing at all. The narrative is even less apparent than in On The Road, and the characters are flat out unlikable as well as being unintelligible. I didn't make it past page thirty. The only good thing I can say about it is that I like the inclusion of illustrations, even if they were ugly. "
"856",855,"GONZA","Libro lisergico dall'inventore del gonzo journalism, morto suicida a 68 anni meno di un mese fa. Parlava di se stesso in terza persona il Dott.Gonzo, reporter di guerra e giornalista sportivo, oltre che scrittore di questo romanzo psichedelico e allucinato in cui racconta di un weekend tossico in nella capitale americana più finta del mondo.Il libro, uscito inizialmente a puntate su Rolling Stone, è stato poi portato al cinema da Terry Gillam e interpretato da un fantastico Benicio del Toro assieme a Johnny Depp, film tra l'altro bruttarello IMHO. Come storia è pazzesca, va presa a piccole dosi, quindi siccome ritengo dobbiate leggerla, ve ne posto una piccola parte:[...] San Francisco e la metà degli anni Sessanta erano un bel tempo e un bel posto da vivere. Forse ha significato qualcosa. O forse no, alla lunga... ma nessuna spiegazione, nessun insieme di parole o musiche o ricordi può toccare la consapevolezza d'essere stato là, vivo, in quell'angolo di tempo e di mondo. Qualunque cosa significasse...La Storia è difficile da conoscere, per via di tutte le stronzate che ci aggiungono, ma anche senza essere sicuri di cosa dice la Storia pare del tutto ragionevole pensare che ogni tanto l'energia di un'intera generazione si concentri in un lungo bellissimo lampo, per ragioni che sul momento nessuno capisce - e che mai spiegheranno, retrospettivamente, ciò che è veramente acceduto. Il mio ricordo principale di quel tempo sembra aggrappato a una o cinque o forse a quaranta notti - o mattine molto presto - quando mezzo sconvolto lasciavo il Fillmore e, invece di andare a casa, prendevo la grandiosa Lightning 650 e sfrecciavo sopra al Bay Bridge a centosessanta all'ora con indosso dei calzoncini L. L. Bean e un giubbotto Butte da pastore... irrompevo di là del tunnel di Treasure Island sullo spettacolo di luci di Oakland, Berkley e Richmond, non molto sicuro su quale uscita imboccare una volta arrivato di là [...]... ma assolutamente certo che per qualunque strada fossi andato sarei arrivato in un posto dove la gente era ispirata e selvaggia, esattamente come me: nessun dubbio su questo...C'era follia in ogni direzione, a ogni ora. Se non attraverso la Baia, allora su al Golden Gate o già sulla 101 per Los Altos o La Honda...Potevi sprizzare scintille dovunque. C'era una fantastica universale impressione che qualunque cosa si facesse fosse giusta, che si stesse vincendo...E quella, credo, era la nostra ragion d'essere - quel senso di inevitabile vittoria contro le forze de Vecchio e del Male. Vittoria non in senso violento o militare: non ne avevamo bisogno. La nostra energia avrebbe semplicemente prevalso. Non c'era lotta - tra la nostra parte e la loro. Avevamo tutto l'abbrivio noi; stavamo cavalcando un'onda altissima e meravigliosa...Ora, meno di cinque anni dopo, potevi andare su una qualsiasi collina a Las Vegas e guardare verso ovest, e con gli occhi adatti potevi quasi vedere il segno dell'alta marea - quel punto in cui l'onda, alla fine, si è spezzata per tornare indietro. [...]""Paura e disgusto a Las Vegas"" , 1971, Hunter S. ThompsonNell'edizione Bompiani c'è un utilie dizionarietto per capire al meglio citazioni e acidi presenti nel testo, le parole in questione, accuratamente ""grassettate"" hanno una specifica scritta da alcuni scrittori italiani, esperti nell'epoca della beat generation, alla fine del libro. Questo libro è espressamente dedicato al gonzorte, nato con una ventina d'anni di ritardo rispetto a quanto avrebbe desiderato, peace&love amore mio."
"862",861,"Allyson","I tried. I tried hard. Made it to p. 36. I wanted to like it. Maybe you have to be under the influence to see the brilliance? I couldn't see it."
"898",897,"Adrienne","Again I struggle with reading Bio types of books. However it's compelling to follow this story. I can't imagine a human to be able to use themselves the way Hunter did and keep living..."
"913",912,"Nasiera","worst book ever"
"914",913,"Reddy Katz","what a bloody awful book - but then ive never been into drug related stories - the best part about it was that it's really really SHORT !"
"921",920,"Arielle88","First off, I’m really into drug books. They’re like a window into the drug culture of a different time and place. I started reading Fear and Loathing and loved chapter one. Ether and Amyls? New candidates for my look-up-on-Erowid list. The anecdote with the hitchhiker was entertaining enough. I was excited to see where the story would go.And then it never went anywhere. I mean, is it me? Did I just miss the point? Or was every chapter really just a disconnected story about two main characters being incoherent and destructive? Where was the plot?? I recently read Junky by William Burroughs and in that book the narrator was high and did crazy things every chapter, but there was so much more continuity and plot development and depth than there was in this book. The story had a point. I’m not trying to say that Fear and Loathing has no themes. The parts where he discusses what went wrong in the ‘60s and the acid generation’s wrong turns stand out as clear and interesting in my otherwise boring and painful memories of this book. But that happened like twice. Maybe three times. It seemed like he felt compelled to tack-on some themes to his enthusiastic recounting of crazy drug adventures. Maybe I missed more subtle indicators of meaning. Maybe the wacked-out drug times were more meaningful when the book was published in 1969 and those kinds of descriptions were ground-breaking and controversial. Not sure where the problem lies, but me and this book did not connect.Also, I've gotta say that I lost all sympathy for the main characters they cover up lawyer-dude’s rape of that girl (and yes, giving a woman lots of drugs to the point where she can’t talk or walk and then having sex with her is absolutely rape, even if she weren't underage). I get that they’re amoral, I get it, but that whole section could only be entertaining and excusable if we don’t see rape as being typically lifetime-traumatic and sad. Whatever hedonism or political point or pointlessness the characters were trying to push couldn't be important enough to rape some kid. I mean, I get that realism is important and that if stuff like that happens it should be depicted. But it can be depicted in different ways. The narrator and the “perspective” of the story gave her no sympathy or empathy, in a way that was explicitly linked to her (“ugly, pit bull”) appearance.So yeah, not a fan of this book. But apparently people study it in like academia. I've got to read some academic paper on it, out of pure, morbid curiosity if nothing else."
"927",926,"Donna","""Well, I did study journalism, and (for once) I've seen the movie (before reading the book), thank you Lindsay. But I haven't got high hopes for this one, given that I have very little patience for drug culture in general. Yes, I'm such a square old lady. But in my defense, I've been one since I was 6. So let's see...""03/20 	page 32 		15.0% 	""Dear diary, Today, I got really high and nonsense happened. The end.""03/21 	page 60 		29.0% 	""Ok, it's fucking ridiculous and these people are idiots, but it's not bad.""03/24 	page 160 		78.0% 	""So basically, this is a story about a journalist who was given two assignments, and decided to get incredibly fucked up on drugs instead of bothering with either. I'd laugh it all of with, ""at least he's having a good time,"" if that good time didn't also involve completely screwing over just about every person he comes across.""03/24 	page 161 		78.0% 	""Reckless driving, sticking people with bills, stealing, threatening people with knives and guns, hahaha, hilarious. Look, that girl might have been raped! Aren't these two rascals just incorrigible? So Gonzo journalism is what, being paid to do a job and then just writing about whatever the fuck you want because you're such a rebel iconoclast?""03/24 	page 162 		79.0% 	""Seriously, what am I missing here? Is this really some giant work of satire? I'd buy that, but it's not as though there's much indication in the text. I might get all righteously indignant about the horrible treatment of women as hookers, sex toys, and barely-there window dressing if men weren't also treated as useless, stupid, and gullible pigs. Basically, this guy just loathes humanity. That's cool, so do I.""03/24 	page 162 		79.0% 	""I would like to make it clear that I have absolutely no problem with people living life by their own rules. More power to them, do whatever makes you happy, but if it fucks over other people, you are an ass hole. End of story. And the fact that this guy gets rich and famous and keeps his fucking job when I can't even get a call back from Mc-fucking-Donald's just makes me want to murder things.""03/24 	page 162 		79.0% 	""But guess what? I'm not going to take a ton of acid and go do that, because I DO NOT HAVE THE BLOODY RIGHT TO. GOD. And yet I've added a bunch more of his books to my to read list. Why? Context. He's a good writer. He himself called this one a failed experiment. Some Goodreads reviewers suggested that his other work is better. Morbid curiosity. Masochism. Desperation to ""get it."" I don't know."" "
"968",967,"Carissa","Some dude staying completely wrecked, that was it. There was no point, I kept waiting for some deep meaning or more story line other than being wasted to come out of it but it never did."
"978",977,"Wendy Scott","I have a theory about this book, and that is: You probably have to be at least a little into chemical experimentation yourself to like it. 'Fear and Loathing' has been recommended to me by a number of people over the years, some of whom I had (and still have) a lot of respect for. This last year I finally picked the book up, and . . . I guess I should state at this point that I'm not an ""experimental"" kind of person.Fear and Loathing is (apparently) based on real experiences from Hunter Thompson's life. In this book, Thompson and his 'lawyer' travel to Las Vegas on a writing assignment. Thompson is supposed to be covering a big off-road race in the desert, but really the trip is an excuse for him and his friend to hang out in Vegas hotels and get messed up on all kinds of strange illicit substances. I finished this book more out of determination than anything, and quite honestly I felt like I was witnessing something akin to bulimia. How appealing is it to watch people make themselves sick over and over again? I guess the appeal is in seeing just how crazy two people are willing to get (in one scene, Thompson takes a dose of adrenochrome, ostensibly extracted from the adrenal gland of a living human donor). Then again, if this kind of activity doesn't appeal to you . . .The only thing in this whole book that I found initially promising was Thompson (and friend's) decision to gate-crash a regional law enforcement conference while in their (perpetual) chemically-altered state of consciousness. Surely, I thought, something interesting will come of this! Nope. It didn't. The two friends stayed at the conference for a while, had some weird hallucinations, scared some people in the hotel and that was that. There were a couple of other misadventures involving bashed-up cars and a girl Thompson's lawyer picked up on an airplane flight, but the whole time I was reading all this I couldn't shake the feeling that this book was written in a language I didn't understand. When I finally got to the last page I felt somewhat oppressed, and it frustrated me that I didn't know how to explain this feeling to friends who were fans of Thompson's writing. When I put the book down all I wanted to do was take a walk out in the desert and clear my head by looking at the plants and lizards and rocks. But I guess that makes sense. Nature writing is so much more my kind of thing . . . "
"981",980,"Anyssia","Couldn't finish it, it was just too weird and psychedelic for me. Reminded me of Transpotting.(doesn't mean that the book is badly written or anything though! Just not my style ;) )"
"982",981,"Betina","I couldn't get past the first 30 pages...It just didn't catch my interest."
