"","CITY","STABBR","ZIP","LONGITUDE","LATITUDE","INSTNM","TUITFTE","INEXPFTE","AVGFACSAL","faminc","COSTT4_A","COSTT4_P","TUITIONFEE_IN","TUITIONFEE_OUT","TUITIONFEE_PROG","NPT4_PUB","NPT4_PRIV","HIGHDEG","PREDDEG","sch_deg","CONTROL","RELAFFIL","HBCU","PBI","ANNHI","TRIBAL","AANAPII","HSI","NANTI","ADM_RATE_ALL","ADM_RATE","SATMT75","ACTMT75","UGDS","female","married","pct_white","pct_black","pct_asian","pct_hispanic","pct_born_us","poverty_rate","DEBT_MDN","GRAD_DEBT_MDN","CDR3"
"4922","Findlay","OH","45840",-83.6195,41.0585,"Brown Mackie College-Findlay",10301,3386,3492,30754.48,"23464","NULL","12114","12114","NULL","NULL","19774",2,2,"2",3,"NULL","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","448","0.82999998331069",0.23000000417232,76.1100006103515,"19.6499996185302","1.12000000476837","2.91000008583068","96.6800003051758","9.27000045776367",12136.5,"21599",24.6
"5448","Santa Ana","CA","92701-0000",-117.8682,33.748,"Colleen O'Haras Beauty Academy",9048,3230,NA,28647.77,"NULL","32833","NULL","NULL","18450","NULL","29166",1,1,"1",3,"NULL","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","155","0.98000001907348",0.56000000238418,51.8800010681152,"2.95000004768371","10.2399997711181","55.5099983215332","58.2400016784668","12.7200002670288",9413,"9961",12.3
"5828","Albuquerque","NM","87114-0000",-106.6596,35.2311,"National American University-Albuquerque West",13389,285,NA,38521.77,"23988","NULL","NULL","NULL","NULL","NULL","18999",3,2,"2",3,"NULL","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","346","0.75999999046325",0.37000000476837,80.9400024414062,"7.96000003814697","2.44000005722045","9.27000045776367","93.1600036621093","7.57999992370605",10490.5,"34486",21.4
"855","Tallahassee","FL","32306-1037",-84.2909,30.4397,"Florida State University",5723,8596,9706,68162.48,"20774","NULL","6507","21673","NULL","14691","NULL",4,3,"3",1,"NULL","0","0","0","0","0","0","0","0.5681","0.5681","640","NULL","32086","0.58999997377395",0.05000000074505,77.6699981689453,"15.6899995803833","2.02999997138977","11.3500003814697","85.4899978637695","8.89999961853027",18750,"21000",5.8
"5495","Bayamon","PR","00960",-66.1026,18.3827,"Nova College de Puerto Rico",4337,1525,NA,6301.12,"NULL","9369","NULL","NULL","15662","NULL","4124",1,1,"1",3,"NULL","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","195","0.73000001907348",0.18999999761581,81.0299987792968,"7.55000019073486","0.20000000298023","98.8000030517578","PrivacySuppressed","37.7000007629394",NA,"NULL",0
"1039","Atlanta","GA","30314-4143",-84.4103,33.7549,"Interdenominational Theological Center",19906,11598,6728,47152.42,"NULL","NULL","NULL","NULL","NULL","NULL","NULL",4,4,"3",2,"42","1","0","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL","0.82999998331069",0.41999998688697,37.4099998474121,"54.7099990844726","1.62999999523162","11.8800001144409","84.5199966430664","12.5699996948242",NA,"PrivacySuppressed",12.7
"6802","Cranston","RI","02920",-71.4784,41.7334,"Toni & Guy Hairdressing Academy-Cranston",10489,1670,NA,NA,"NULL","18751","NULL","NULL","16235","NULL","15537",1,1,"1",3,"NULL","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","139","NULL",NA,NA,"NULL","NULL","NULL","NULL","NULL",9833,"11714.5",11.9
"7386","Yabucoa","PR","00767-0767",-65.8966,18.0706,"Dewey University-Yabucoa",426,4538,NA,NA,"11677","NULL","9260","9260","NULL","NULL","6713",1,1,"1",2,"NULL","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","2","NULL",NA,NA,"NULL","NULL","NULL","NULL","NULL",NA,"PrivacySuppressed",0
"3948","Dallas","TX","75227-4314",-96.6834,32.7714,"Dallas Institute of Funeral Service",5776,1825,4398,30662.81,"20182","NULL","10500","10500","NULL","NULL","17795",2,2,"2",2,"NULL","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","114","0.55000001192092",0.28000000119209,67.1500015258789,"18.0699996948242","1.91999995708465","21.5499992370605","88.5800018310547","11.8400001525878",7666,"9500",18.2
"5472","Hialeah","FL","33012-4861",-80.3069,25.8484,"Compu-Med Vocational Careers Corp",2450,2348,NA,6078.55,"NULL","13325","NULL","NULL","7050","NULL","10718",1,1,"1",3,"NULL","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","920","0.95999997854232",0.46000000834465,81.9700012207031,"8.76000022888183","0.81999999284744","78.4599990844726","34.0699996948242","14.5100002288818",NA,"NULL",0
"6122","Jersey City","NJ","07310-1756",-74.0331,40.7268,"University of Phoenix-Jersey City Campus",12937,3001,2594,47023.93,"22602","NULL","10224","10224","NULL","NULL","17872",3,3,"3",3,"NULL","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","455","0.6700000166893",0.44999998807907,69.4700012207031,"15.369999885559","4.13999986648559","16.2299995422363","86.6999969482422","9.60000038146972",18532,"35500",19
"6188","Montclair","NJ","07042-3551",-74.2161,40.813,"Eastern School of Acupuncture and Traditional Medicine",13621,5679,NA,49086.73,"NULL","NULL","NULL","NULL","NULL","NULL","NULL",1,1,"1",3,"NULL","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","64","0.52999997138977",0.28999999165534,77.1299972534179,"10.1899995803833","5.55999994277954","11.4499998092651","80.8300018310547","5.57999992370605",26770,"31793",2.9
"3445","Pittsburgh","PA","15213-3165",-79.9639,40.4399,"Carlow University",15874,7197,6870,57010.98,"35640","NULL","25416","25416","NULL","NULL","18616",4,3,"3",2,"30","0","0","0","0","0","0","0","0.9522","0.9522","510","24","1496","0.93000000715255",0.12999999523162,86.7900009155273,"10.4899997711181","1.15999996662139","1","96.4300003051758","8.48999977111816",21500,"27000",5.8
"6656","North Randall","OH","44128",-81.533,41.4331,"Ohio Technical College-PowerSport Institute",40669,16049,3436,NA,"NULL","24794","NULL","NULL","27900","NULL","20927",2,1,"1",3,"NULL","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","267","NULL",NA,NA,"NULL","NULL","NULL","NULL","NULL",12000,"13000",29
"4658","Houston","TX","77043",-95.5591,29.7851,"Paul Mitchell the School-Houston",9796,3173,NA,13406.63,"NULL","18864","NULL","NULL","15900","NULL","16233",1,1,"1",3,"NULL","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","272","0.82999998331069",0.30000001192092,68.5599975585937,"15.4200000762939","3.71000003814697","22.079999923706","84.6399993896484","9.27000045776367",9833,"13039.5",17.1
"4325","Lacey","WA","98503-7500",-122.8154,47.0371,"Saint Martin's University",14109,7281,6350,55215.19,"40458","NULL","30284","30284","NULL","NULL","19077",4,3,"3",2,"30","0","0","0","0","0","0","0","0.876","0.876","600","NULL","1299","0.61000001430511",0.23999999463558,80.8199996948242,"4.17000007629394","5.28000020980835","6.07000017166137","90.0199966430664","7.59999990463257",19843,"25000",6.1
"1634","Alexandria","LA","71302-3137",-92.445,31.2596,"Central Louisiana Technical Community College",714,4521,3918,15154.25,"12082","NULL","1447","2646","NULL","6981","NULL",2,1,"1",1,"NULL","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","1439","0.69999998807907",0.2199999988079,61.5900001525879,"35.5499992370605","0.77999997138977","1.66999995708465","98","19.1700000762939",NA,"NULL",24.5
"5242","Aurora","CO","80011",-104.8231,39.7212,"Anthem College-Denver",7868,1477,3421,28644.37,"26125","NULL","12007","12007","NULL","NULL","22788",2,2,"1",3,"NULL","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","207","0.80000001192092",0.20999999344348,62.7000007629394,"20.4200000762939","3.08999991416931","20.25","84.9599990844726","11.2600002288818",9500,"10976",18.7
"3328","Tulsa","OK","74104-3909",-95.9542,36.1478,"Tulsa Welding School-Tulsa",15236,4720,5663,31181.14,"NULL","28819","NULL","NULL","16855","NULL","24868",2,1,"1",3,"NULL","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","1094","0.05000000074505",0.2199999988079,75.5,"11.3599996566772","1.20000004768371","4.98999977111816","95.2099990844726","11.2100000381469",9500,"9500",21.1
"3726","Columbia","SC","29203-1513",-81.0695,34.0812,"Columbia International University",10047,6611,4559,55502.41,"28141","NULL","18930","18930","NULL","NULL","15405",4,3,"3",2,"NULL","0","0","0","0","0","0","0","0.6258","0.6258","580","25","574","0.56000000238418",0.12999999523162,76.870002746582,"18.6100006103515","1.70000004768371","3.09999990463256","94.5100021362304","7.26000022888183",17250,"20500",6.5
"2286","Columbia","MO","65211",-92.3264,38.941,"University of Missouri-Columbia",10084,10752,8788,89631.5,"22387","NULL","9415","23764","NULL","16940","NULL",4,3,"3",1,"NULL","0","0","0","0","0","0","0","0.7861","0.7861","650","27","26585","0.54000002145767",0.02999999932944,87.4499969482422,"8.10999965667724","1.78999996185302","2.30999994277954","95.6900024414062","6.23999977111816",17500,"22500",5.5
"4400","Wheeling","WV","26003",-80.6908,40.0709,"Wheeling Jesuit University",13619,6856,5731,71873.4,"34213","NULL","27830","27830","NULL","NULL","19137",4,3,"3",2,"30","0","0","0","0","0","0","0","0.6892","0.6892","550","25","1139","0.61000001430511",0.12999999523162,93.3199996948242,"4.23000001907348","0.85000002384185","1.30999994277954","97.4300003051758","9.77999973297119",16625,"27000",6.9
"2063","Alexandria","MN","56308",-95.3716,45.8686,"Alexandria Technical & Community College",3517,6276,7082,53926.46,"17952","NULL","5385","5385","NULL","14494","NULL",2,2,"2",1,"NULL","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","1782","0.43999999761581",0.07999999821186,96.5999984741211,"0.46000000834465","0.57999998331069","1.51999998092651","98.0199966430664","6",9500,"12000",12.5
"3240","Tiffin","OH","44883",-83.176,41.1146,"Tiffin Academy of Hair Design",7840,2742,NA,50543.65,"NULL","12723","NULL","NULL","14025","NULL","9288",1,1,"1",3,"NULL","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","42","0.94999998807907",0.10999999940395,94.5199966430664,"2.28999996185302","0.44999998807907","3.41000008583068","98.3099975585937","5.6100001335144",6516,"8658",10.2
"5577","Platte City","MO","64079",-94.7689,39.3565,"Northland Career Center",9690,5671,NA,37460.69,"NULL","14918","NULL","NULL","11000","10204","NULL",1,1,"1",1,"NULL","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","36","0.63999998569488",0.43999999761581,92.7900009155273,"3.30999994277954","0.86000001430511","2.72000002861022","97.5999984741211","5.17000007629394",9500,"9500",20
"1898","Brookline","MA","02445",-71.1421,42.331,"Newbury College",16433,6425,6185,58358.78,"40611","NULL","28950","28950","NULL","NULL","24111",3,3,"3",2,"NULL","0","0","0","0","0","0","0","0.5953","0.5953","460","NULL","961","0.62999999523162",0.03999999910593,75.3000030517578,"12.5900001525878","4.48000001907348","7.65999984741211","82.3099975585937","8.35999965667724",16000,"27000",13.9
"1218","Crystal Lake","IL","60012-2761",-88.3661,42.2588,"McHenry County College",2709,4700,9998,39982.52,"10565","NULL","3074","11420","NULL","7890","NULL",2,2,"2",1,"NULL","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","4892","0.62000000476837",0.18000000715255,92.4899978637695,"1.30999994277954","1.27999997138977","8.97999954223632","91.3499984741211","3.22000002861023",4425,"6750",15.8
"1549","Winfield","KS","67156-6224",-96.9783,37.2493,"Southwestern College",10933,5122,5689,61741.56,"36472","NULL","23886","23886","NULL","NULL","21201",4,3,"3",2,"71","0","0","0","0","0","0","0","0.8968","0.8968","548","24","1332","0.56000000238418",0.37000000476837,83.4800033569336,"6.88000011444091","2.24000000953674","7.21000003814697","93.8399963378906","7.6100001335144",19192,"25350",6.7
"1305","Greencastle","IN","46135-1772",-86.8636,39.6395,"DePauw University",16598,18330,8900,107948.47,"51050","NULL","40640","40640","NULL","NULL","22171",3,3,"3",2,"71","0","0","0","0","0","0","0","0.6121","0.6121","680","29","2272","0.54000002145767",0,85.0999984741211,"8.26000022888183","2.40000009536743","5.21000003814697","92.8099975585937","5.73999977111816",21000,"24500",3
"7270","Santa Rosa","CA","94928",-122.7336,38.4287,"Bergin University of Canine Studies",10901,3919,4000,NA,"NULL","NULL","NULL","NULL","NULL","NULL","NULL",4,2,"2",2,"NULL","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","32","NULL",NA,NA,"NULL","NULL","NULL","NULL","NULL",NA,"PrivacySuppressed",0
"487","Walnut","CA","91789-1399",-117.8437,34.0438,"Mt San Antonio College",859,5607,9013,21825.66,"9281","NULL","1346","7422","NULL","3101","NULL",2,2,"2",1,"NULL","0","0","0","0","1","1","0","NULL","NULL","NULL","NULL","25800","0.57999998331069",0.10999999940395,46.6899986267089,"5.88000011444091","16.2099990844726","49.8400001525879","65.0500030517578","11.3800001144409",4500,"6000",17
"6314","Erie","PA","16508-2820",-80.0709,42.1074,"Northwest Regional Technology Institute",7879,3461,NA,NA,"NULL","13145","NULL","NULL","7750","NULL","8335",1,1,"1",3,"NULL","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","18","NULL",NA,NA,"NULL","NULL","NULL","NULL","NULL",6334,"9500",16.1
"3815","Memphis","TN","38137-0132",-89.8921,35.1122,"Concorde Career College-Memphis",7468,3288,3332,18800.55,"NULL","24355","NULL","NULL","14035","NULL","19159",2,1,"1",3,"NULL","0","0","0","0","0","0","0","1","1","NULL","NULL","1313","0.9200000166893",0.20999999344348,43.2200012207031,"53.2299995422363","1.0900000333786","2.57999992370605","96.5","16.1000003814697",9500,"9500",16
"571","Rocklin","CA","95765-3707",-121.2923,38.8197,"William Jessup University",14067,6607,7043,66233.18,"34811","NULL","24040","24040","NULL","NULL","18601",4,3,"3",2,"79","0","0","0","0","0","0","0","0.6929","0.6929","580","25","1029","0.56999999284744",0.23999999463558,76.120002746582,"3.94000005722045","7.44999980926513","15.2100000381469","85.120002746582","6.38999986648559",17000,"21500",4.4
"3351","Portland","OR","97232",-122.6499,45.5341,"Phagans School of Hair Design-Portland",10100,1698,NA,33559.74,"NULL","14188","NULL","NULL","21900","NULL","8900",1,1,"1",3,"NULL","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","132","0.88999998569488",0.14000000059604,81.6800003051757,"4.75","4.09000015258789","8.39000034332275","88.1600036621093","8.32999992370605",12000,"16000",8
"1591","Lexington","KY","40505",-84.4905,38.0324,"The Salon Professional Academy-Lexington",9202,2830,NA,20643.22,"NULL","13736","NULL","NULL","15300","NULL","9496",1,1,"1",3,"NULL","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","132","0.83999997377395",0.18999999761581,87.0800018310547,"8.89999961853027","1.71000003814697","1.96000003814697","95.8199996948242","11.369999885559",9500,"13473.5",22.6
"6316","San Lorenzo","PR","00754",-65.9609,18.1896,"MyrAngel Beauty Institute",4091,1507,NA,NA,"NULL","15058","NULL","NULL","8695","NULL","11413",1,1,"1",3,"NULL","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","120","NULL",NA,NA,"NULL","NULL","NULL","NULL","NULL",NA,"NULL",0
"6746","Brooklyn","NY","11219",-73.9878,40.6383,"Yeshiva of Machzikai Hadas",7344,3245,2134,NA,"26176","NULL","7300","7300","NULL","NULL","14976",3,3,"3",2,"NULL","0","0","0","0","0","0","0","1","1","NULL","NULL","347","NULL",NA,NA,"NULL","NULL","NULL","NULL","NULL",NA,"NULL",0
"1610","Highland Heights","KY","41099",-84.466,39.0292,"Northern Kentucky University",8624,7303,6780,62838.79,"14603","NULL","8376","16464","NULL","8753","NULL",4,3,"3",1,"NULL","0","0","0","0","0","0","0","0.467","0.467","550","24","11976","0.61000001430511",0.11999999731779,91.8499984741211,"5.59999990463256","0.87000000476837","1.29999995231628","97.4499969482422","6.90999984741211",15000,"24458.5",9.9
"2223","Blue Springs","MO","64014",-94.2738,38.9999,"House of Heavilin Beauty College-Blue Springs",9221,2916,NA,35910.79,"NULL","15994","NULL","NULL","16300","NULL","12538",1,1,"1",3,"NULL","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","90","0.93999999761581",0.18000000715255,92.1100006103515,"4.19999980926513","0.76999998092651","2.4300000667572","97.4400024414062","4.86999988555908",8300,"9500",6.5
"2376","Omaha","NE","68124",-96.0197,41.322,"Alegent Creighton Health School of Radiologic Technology",3986,7500,NA,58751.42,"NULL","NULL","NULL","NULL","NULL","NULL","NULL",2,2,"2",2,"30","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","22","0.88999998569488",0.37000000476837,79.4899978637695,"14.8800001144409","1.30999994277954","4.09000015258789","95.3600006103515","8.25",NA,"PrivacySuppressed",11.5
"2546","Las Cruces","NM","88003-0105",-106.748,32.2781,"New Mexico State University-Dona Ana",1093,4391,5619,38201.24,"11190","NULL","1560","4968","NULL","6197","NULL",2,2,"3",1,"NULL","0","0","0","0","0","0","0","0.852","NULL","NULL","NULL","6677","0.60000002384185",0.15999999642372,69.3399963378906,"2.52999997138977","1.05999994277954","48.8800010681152","85.1100006103515","17.7999992370605",11147,"19500",19.9
"7343","Jacksonville","FL","32225-0000",-81.5579,30.3222,"Regency Beauty Institute-Jacksonville Regency",14039,8299,NA,NA,"NULL","26835","NULL","NULL","14100","NULL","22727",1,1,"1",3,"NULL","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","41","NULL",NA,NA,"NULL","NULL","NULL","NULL","NULL",9500,"14144",14.9
"5653","Temple Terrace","FL","33637-1920",-82.3558,28.0629,"University of Phoenix-West Florida Campus",12281,1965,5112,47023.93,"24152","NULL","11320","11320","NULL","NULL","19496",4,3,"3",3,"NULL","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","593","0.6700000166893",0.44999998807907,69.4700012207031,"15.369999885559","4.13999986648559","16.2299995422363","86.6999969482422","9.60000038146972",18532,"35500",19
"3018","Wilson","NC","27893-3310",-77.8929,35.7311,"Wilson Community College",767,5256,5041,18276.25,"12868","NULL","2393","8537","NULL","8156","NULL",2,2,"2",1,"NULL","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","1694","0.77999997138977",0.23999999463558,54.1699981689453,"40.5","0.41999998688697","6.53000020980835","94.1900024414062","14.869999885559",4350,"6500",0
"875","Tampa","FL","33634-7350",-82.5476,27.9824,"ITT Technical Institute-Tampa",24564,5896,5566,40727.61,"26761","NULL","18048","18048","NULL","NULL","23227",3,2,"2",3,"NULL","0","0","0","0","0","0","0","0.8388","0.7297","NULL","NULL","463","0.2199999988079",0.18999999761581,66.1900024414062,"26.0200004577636","2.76999998092651","7.26999998092651","89.5800018310547","8.23999977111816",14656.5,"25833.5",22.4
"6801","Cayey","PR","00737",-66.1376,18.1279,"Liberty Technical College",5243,1315,NA,NA,"NULL","8650","NULL","NULL","9585","NULL","4478",1,1,"1",3,"NULL","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","109","NULL",NA,NA,"NULL","NULL","NULL","NULL","NULL",NA,"NULL",0
"5027","Concord","CA","94518-1199",-122.026,37.9692,"Mt Diablo Adult Education",10856,25900,NA,11062.18,"NULL","21451","NULL","NULL","5889","16714","NULL",1,1,"1",1,"NULL","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","176","0.97000002861022",0.20000000298023,67.3000030517578,"6.67999982833862","9.3100004196167","21.4200000762939","78.9599990844726","6.07000017166137",NA,"NULL",0
"2819","Hornell","NY","14843-2197",-77.6606,42.3138,"St James Mercy Hospital School of Radiologic Science",5803,6815,NA,35815.4,"12704","NULL","5200","5200","NULL","NULL","9033",1,1,"1",2,"30","0","0","0","0","0","0","0","1","1","NULL","NULL","35","0.75",0.10000000149011,96.0999984741211,"1.23000001907348","0.68999999761581","1.01999998092651","97.7799987792969","11.2600002288818",NA,"12000",11.7
"5670","Lindon","UT","84042",-111.7124,40.3355,"Utah College of Massage Therapy-Utah Valley",6082,2885,NA,42007.46,"NULL","22608","NULL","NULL","12060","NULL","19174",1,1,"1",3,"NULL","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","158","0.75",0.20999999344348,80.7799987792968,"4.17000007629394","2.74000000953674","16.1200008392334","88.5","7.46000003814697",7943,"8607",19.7
"1529","Manhattan","KS","66506",-96.5811,39.1886,"Kansas State University",9415,10423,8154,76027.75,"20140","NULL","8585","21530","NULL","15852","NULL",4,3,"3",1,"NULL","0","0","0","0","0","0","0","0.9591","0.9591","NULL","NULL","19647","0.50999999046325",0.07000000029802,88.9400024414062,"4.44999980926513","1.62999999523162","5.25","94.8399963378906","6.26999998092651",17000,"22500",7.9
"7021","Madison","WI","53718",-89.2972,43.1458,"Globe University-Madison East",19814,4803,3444,NA,"30686","NULL","14040","14040","NULL","NULL","25088",3,2,"2",3,"NULL","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","261","NULL",NA,NA,"NULL","NULL","NULL","NULL","NULL",16768,"27000",22.4
"6689","Greenville","SC","29607",-82.3434,34.8075,"Virginia College-Greenville",25297,9393,2930,NA,"18630","NULL","11895","11895","NULL","NULL","14397",2,1,"2",3,"NULL","0","0","0","0","0","0","0","1","NULL","NULL","NULL","460","NULL",NA,NA,"NULL","NULL","NULL","NULL","NULL",12380.5,"19000",22.2
"3355","Portland","OR","97220",-122.5655,45.5754,"ITT Technical Institute-Portland",22460,5065,5587,35811.24,"27139","NULL","18048","18048","NULL","NULL","23671",3,2,"2",3,"NULL","0","0","0","0","0","0","0","0.8388","0.8341","NULL","NULL","605","0.17000000178813",0.18000000715255,68.3399963378906,"20.7900009155273","2.67000007629394","9.0600004196167","90.7799987792968","8.67000007629394",14656.5,"25833.5",22.4
"4302","Toppenish","WA","98948",-120.3953,46.3746,"Heritage University",16100,12758,6876,27364.35,"25933","NULL","17744","17744","NULL","NULL","9734",4,3,"3",2,"NULL","0","0","0","0","0","1","0","NULL","NULL","NULL","NULL","842","0.72000002861022",0.31999999284744,56.9599990844726,"0.86000001430511","1.17999994754791","41.3699989318847","80.0199966430664","18.0300006866455",21500,"26500",16
"619","Sacramento","CA","95841",-121.3629,38.6456,"Epic Bible College",11681,6755,2056,27280.3,"24692","NULL","9690","9690","NULL","NULL","20459",3,2,"2",2,"27","0","0","0","0","0","0","0","0.79","0.79","NULL","NULL","263","0.4699999988079",0.34999999403953,65.5699996948242,"8.60000038146972","9.8100004196167","18.1299991607666","82.5400009155273","10.1899995803833",12217,"28661.5",14.2
"143","Little Rock","AR","72202-6068",-92.2906,34.7348,"Arkansas Baptist College",9112,3475,4233,16994.69,"20024","NULL","8040","8040","NULL","NULL","17087",3,3,"3",2,"54","1","0","0","0","0","0","0","NULL","NULL","NULL","NULL","1022","0.5",0.12999999523162,50.8600006103515,"44.6699981689453","1.02999997138977","3.47000002861023","96.4599990844726","16.1399993896484",9500,"38125",31.1
"591","Fresno","CA","93726",-119.773,36.8028,"Sierra Valley College of Court Reporting",7735,3094,NA,34453.99,"25046","NULL","12000","12000","NULL","NULL","21249",1,1,"1",3,"NULL","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","137","0.9200000166893",0.31000000238418,57.5,"4.78999996185302","6.94000005722046","42.1599998474121","79.3799972534179","17.3400001525878",19317,"NULL",22.2
"5200","Shelby","OH","44875",-82.6668,40.9019,"Pioneer Career and Technology Center",1955,2238,NA,15777.2,"NULL","8670","NULL","NULL","4240","3952","NULL",1,1,"1",1,"NULL","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","35","0.80000001192092",0.40000000596046,92.0400009155273,"5.67999982833862","0.33000001311302","1.5","98.3099975585937","8.35000038146972",NA,"NULL",0
"1786","St. Mary's City","MD","20686-3001",-76.4257,38.1886,"St Mary's College of Maryland",12390,13542,6981,107725.72,"29174","NULL","14864","28664","NULL","20616","NULL",4,3,"3",1,"NULL","0","0","0","0","0","0","0","0.7204","0.7204","650","28","1794","0.56999999284744",0.01999999955296,75.6600036621093,"16.4599990844726","3.86999988555908","4.44999980926513","89.4499969482422","4.61999988555908",19130,"21671.5",1.4
"990","Atlanta","GA","30328-1635",-84.3549,33.9374,"The Art Institute of Atlanta",13641,3454,4765,58829.91,"32466","NULL","17596","17596","NULL","NULL","26846",3,3,"3",3,"NULL","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","2974","0.43999999761581",0.07999999821186,61.2900009155273,"30.1200008392334","3.4300000667572","6.38999986648559","88.5999984741211","7.51999998092651",12161,"29771",22.3
"6496","Augusta","GA","30909-4583",-82.0887,33.4912,"University of Phoenix-Augusta Campus",12435,2194,2677,NA,"23268","NULL","10227","10227","NULL","NULL","17728",4,3,"3",3,"NULL","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","735","NULL",NA,NA,"NULL","NULL","NULL","NULL","NULL",18532,"35500",19
"5123","Sioux Falls","SD","57108-2272",-96.7736,43.4969,"Colorado Technical University-Sioux Falls",16576,4637,6761,39232.48,"NULL","NULL","NULL","NULL","NULL","NULL","NULL",4,3,"3",3,"NULL","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","242","0.57999998331069",0.44999998807907,75.8799972534179,"13.3000001907348","2.63000011444091","10.4300003051757","90.8499984741211","9",15834,"35500",19.4
"7158","San Antonio","TX","78229",-98.5816,29.4893,"Concorde Career Institute-San Antonio",12453,4998,3952,NA,"NULL","23976","NULL","NULL","14640","NULL","19796",2,1,"1",3,"NULL","0","0","0","0","0","0","0","1","1","NULL","NULL","681","NULL",NA,NA,"NULL","NULL","NULL","NULL","NULL",9500,"9500",20.5
"3997","Longview","TX","75607-7001",-94.7273,32.4677,"LeTourneau University",14855,7550,7287,57117.48,"37031","NULL","25740","25740","NULL","NULL","19814",4,3,"3",2,"42","0","0","0","0","0","0","0","0.4066","0.4066","660","28","2173","0.62999999523162",0.40000000596046,72.120002746582,"14.8199996948242","3.20000004768371","16.1700000762939","88.5999984741211","8.9399995803833",23250,"29250",6.9
"3219","Niles","OH","44446",-80.7326,41.2,"Raphael's School of Beauty Culture Inc-Niles",4837,2410,NA,34781.11,"NULL","13768","NULL","NULL","15310","NULL","9002",1,1,"1",3,"NULL","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","145","0.94999998807907",0.27000001072883,90.4599990844726,"6.98999977111816","0.75999999046325","1.46000003814697","96.3600006103515","6.69000005722046",5500,"8375",10.7
"794","New Castle","DE","19720",-75.587,39.6823,"Wilmington University",9321,3733,6734,55229.33,"16978","NULL","9950","9950","NULL","NULL","15001",4,3,"3",2,"NULL","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","8475","0.69999998807907",0.20999999344348,73.3799972534179,"20.3600006103515","1.99000000953674","5.05000019073486","92.7799987792968","6.82000017166137",14000,"18192",8.4
"5885","Suffern","NY","10901",-74.0899,41.1239,"Yeshiva Shaarei Torah of Rockland",6264,6645,2563,25146.93,"26750","NULL","9850","9850","NULL","NULL","18750",3,3,"3",2,"80","0","0","0","0","0","0","0","1","1","NULL","NULL","116","0",0,60.7299995422363,"28.6499996185302","5.59000015258789","5.59000015258789","72.9400024414062","12.1599998474121",NA,"NULL",0
"7075","Gardena","CA","90248",-118.2965,33.8583,"Trinity Vocational Center",10616,2574,NA,NA,"NULL","16861","NULL","NULL","25054","NULL","14091",1,1,"1",3,"NULL","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","90","NULL",NA,NA,"NULL","NULL","NULL","NULL","NULL",15016,"16617",9.6
"2469","Ocean","NJ","07712-4003",-74.041,40.2506,"Empire Beauty School-Ocean",9098,11517,NA,20029.36,"NULL","18265","NULL","NULL","14400","NULL","14439",1,1,"1",3,"NULL","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","129","0.87999999523162",0.10999999940395,38.6399993896484,"48.5800018310547","2.54999995231628","14.6400003433227","78.3000030517578","15.6800003051757",6406,"9083",18.8
